"REPORT_PERIOD","S_INFO_WINDCODE","S_FA_BPS"
"20101231","600592.SH",3.86
"20101231","600432.SH",4.52
"20101231","002486.SZ",4.33
"20101231","300181.SZ",3.45
"20101231","000885.SZ",4.82
"20101231","002362.SZ",13.25
"20101231","002192.SZ",2.16
"20101231","300040.SZ",6.25
"20101231","300041.SZ",12.79
"20101231","002483.SZ",9.12
"20101231","002106.SZ",4.84
"20101231","300219.SZ",2.05
"20101231","000023.SZ",2.25
"20101231","000156.SZ",-2.53
"20101231","000559.SZ",3.072
"20101231","000601.SZ",3.18
"20101231","000657.SZ",1.475
"20101231","000666.SZ",5.075
"20101231","000070.SZ",3.05
"20101231","002396.SZ",8.8909
"20101231","300165.SZ",4.02
"20101231","002505.SZ",7.71
"20101231","002507.SZ",5.41
"20101231","601766.SH",1.63
"20101231","600050.SH",3.34
"20101231","002028.SZ",6.6298
"20101231","002326.SZ",6.6
"20101231","000511.SZ",1.3522
"20101231","000955.SZ",0.79
"20101231","600182.SH",1.65
"20101231","000995.SZ",0.97
"20101231","300173.SZ",3.79
"20101231","600493.SH",3.7199
"20101231","300199.SZ",2.41
"20101231","600116.SH",3.64
"20101231","600126.SH",4.19
"20101231","600268.SH",5.63
"20101231","600278.SH",5.1
"20101231","600990.SH",3.29
"20101231","600370.SH",3.66
"20101231","002206.SZ",4.28
"20101231","300083.SZ",11.68
"20101231","600141.SH",4.63
"20101231","300179.SZ",2.62
"20101231","300136.SZ",9.2884
"20101231","002482.SZ",15.71
"20101231","002499.SZ",8.11
"20101231","600890.SH",0.49
"20101231","600894.SH",0.635
"20101231","300069.SZ",7.67
"20101231","000962.SZ",3.5392
"20101231","600984.SH",1.92
"20101231","600056.SH",4.68
"20101231","600121.SH",2.84
"20101231","600161.SH",2.05
"20101231","600221.SH",3.02
"20101231","600241.SH",4.63
"20101231","600517.SH",2.12
"20101231","600551.SH",6.32
"20101231","600184.SH",4.46
"20101231","600992.SH",5.14
"20101231","002475.SZ",9.43
"20101231","002568.SZ",1.97
"20101231","600503.SH",3.09
"20101231","002495.SZ",9.81
"20101231","002465.SZ",12.78
"20101231","300079.SZ",19.1
"20101231","002414.SZ",8.16
"20101231","300217.SZ",4.03
"20101231","300162.SZ",2.07
"20101231","600289.SH",2.656
"20101231","002287.SZ",2.93
"20101231","002131.SZ",2.14
"20101231","002049.SZ",3.21
"20101231","601618.SH",2.35
"20101231","002306.SZ",5.83
"20101231","002026.SZ",4.1644
"20101231","002111.SZ",3.68
"20101231","002437.SZ",15.15
"20101231","002264.SZ",3.52
"20101231","000426.SZ",2.94
"20101231","002202.SZ",4.93
"20101231","002262.SZ",1.96
"20101231","000937.SZ",10.126
"20101231","000983.SZ",4.01
"20101231","000810.SZ",3.71
"20101231","000816.SZ",1.64
"20101231","000823.SZ",3.777
"20101231","000905.SZ",3.06
"20101231","601088.SH",9.9
"20101231","000786.SZ",4.503
"20101231","000809.SZ",1.153
"20101231","000982.SZ",1.64
"20101231","603456.SH",4.58
"20101231","002578.SZ",1.99
"20101231","600565.SH",1.5
"20101231","600505.SH",1.59
"20101231","600355.SH",1.68
"20101231","002421.SZ",7.22
"20101231","601777.SH",6.14
"20101231","002340.SZ",8.69
"20101231","002158.SZ",3.66
"20101231","002231.SZ",2.56
"20101231","600036.SH",6.21
"20101231","601998.SH",3.08
"20101231","300022.SZ",3.2
"20101231","600647.SH",1.4218
"20101231","600657.SH",3.77
"20101231","600666.SH",1.94
"20101231","600714.SH",1.3295
"20101231","600723.SH",2.7592
"20101231","600858.SH",7.4269
"20101231","000587.SZ",-1.98
"20101231","000608.SZ",3.15
"20101231","000611.SZ",1.96
"20101231","000690.SZ",1.85
"20101231","000833.SZ",2.79
"20101231","000970.SZ",2.82
"20101231","300108.SZ",6.54
"20101231","002561.SZ",2.5
"20101231","002462.SZ",6.39
"20101231","600022.SH",2.2987
"20101231","600794.SH",2.1
"20101231","600507.SH",1.59
"20101231","002386.SZ",8.2
"20101231","002286.SZ",6.76
"20101231","002501.SZ",12.17
"20101231","002477.SZ",11.8
"20101231","002538.SZ",3.25
"20101231","300037.SZ",9.27
"20101231","600462.SH",-0.16
"20101231","600459.SH",5.45
"20101231","600343.SH",4.42
"20101231","600993.SH",6.17
"20101231","600477.SH",2.085
"20101231","600580.SH",5.57
"20101231","000402.SZ",5.58
"20101231","000534.SZ",2.26
"20101231","300018.SZ",5.05
"20101231","300012.SZ",5.9
"20101231","002399.SZ",19.97
"20101231","300125.SZ",17.33
"20101231","002442.SZ",5.3
"20101231","002464.SZ",5.47
"20101231","300159.SZ",20.1
"20101231","601601.SH",9.34
"20101231","000089.SZ",3.45
"20101231","000407.SZ",2.51
"20101231","600008.SH",2.332
"20101231","600960.SH",4.92
"20101231","000727.SZ",1.4501
"20101231","000798.SZ",2.12
"20101231","000906.SZ",2.74
"20101231","000929.SZ",2.96
"20101231","002329.SZ",6.99
"20101231","300017.SZ",4.78
"20101231","300071.SZ",8.14
"20101231","300026.SZ",10.02
"20101231","600354.SH",3.69
"20101231","000731.SZ",3.74
"20101231","000813.SZ",1.13
"20101231","600335.SH",1.0378
"20101231","600389.SH",4.55
"20101231","600824.SH",1.847
"20101231","000620.SZ",0.0127
"20101231","600253.SH",1.86
"20101231","600618.SH",2.1664
"20101231","600663.SH",5.51
"20101231","002101.SZ",10.21
"20101231","000040.SZ",1.8549
"20101231","000062.SZ",2.65
"20101231","002085.SZ",3.26
"20101231","601519.SH",1.41
"20101231","002094.SZ",1.43
"20101231","002351.SZ",10.38
"20101231","002375.SZ",11.43
"20101231","300102.SZ",13.83
"20101231","000616.SZ",3.36
"20101231","000707.SZ",4.1
"20101231","000713.SZ",3.6795
"20101231","002382.SZ",11.3
"20101231","300205.SZ",3.85
"20101231","300152.SZ",12.24
"20101231","000507.SZ",4.057
"20101231","000584.SZ",4.02
"20101231","002570.SZ",2.88
"20101231","000026.SZ",4.51
"20101231","300147.SZ",10.96
"20101231","002567.SZ",5.05
"20101231","002331.SZ",6.59
"20101231","000565.SZ",3.99
"20101231","000581.SZ",7.24
"20101231","000591.SZ",2
"20101231","002089.SZ",3.85
"20101231","600217.SH",0.39
"20101231","600220.SH",1.62
"20101231","300004.SZ",7.9
"20101231","002301.SZ",5.16
"20101231","600318.SH",2.18
"20101231","600655.SH",3.179
"20101231","600777.SH",2
"20101231","600843.SH",1.3387
"20101231","000972.SZ",2.78
"20101231","600280.SH",4.48
"20101231","600367.SH",3.77
"20101231","600536.SH",5.78
"20101231","600611.SH",3.45
"20101231","600696.SH",1.38
"20101231","600698.SH",0.255
"20101231","002492.SZ",6.076
"20101231","002290.SZ",6.08
"20101231","300101.SZ",10.26
"20101231","300132.SZ",7.88
"20101231","300104.SZ",9.39
"20101231","600311.SH",1.33
"20101231","002564.SZ",4.1
"20101231","002550.SZ",3.28
"20101231","002018.SZ",2.02
"20101231","300176.SZ",2.29
"20101231","002548.SZ",2.93
"20101231","300107.SZ",11.9
"20101231","600884.SH",7.98
"20101231","300203.SZ",1.52
"20101231","600428.SH",3.45
"20101231","600520.SH",1.8778
"20101231","A14039.SH",1.4769
"20101231","600403.SH",2.51
"20101231","600965.SH",1.69
"20101231","002032.SZ",4.26
"20101231","601727.SH",2.11
"20101231","002353.SZ",19.56
"20101231","300025.SZ",3.61
"20101231","002372.SZ",6.21
"20101231","600489.SH",3.47
"20101231","002289.SZ",6.26
"20101231","000850.SZ",6.17
"20101231","300111.SZ",3.26
"20101231","A11234.SZ",3.39
"20101231","A11235.SH",3.6208
"20101231","300036.SZ",6.82
"20101231","600538.SH",0.63
"20101231","002489.SZ",12.75
"20101231","002115.SZ",3.4319
"20101231","002508.SZ",8.57
"20101231","002374.SZ",9.53
"20101231","002300.SZ",5.3
"20101231","601939.SH",2.79
"20101231","002521.SZ",13.38
"20101231","002471.SZ",5.29
"20101231","002519.SZ",14.12
"20101231","002310.SZ",8.61
"20101231","300028.SZ",3.97
"20101231","300146.SZ",29.71
"20101231","002454.SZ",7.2118
"20101231","300088.SZ",9.27
"20101231","300163.SZ",2.43
"20101231","300192.SZ",2.82
"20101231","600707.SH",5.7
"20101231","600177.SH",6.29
"20101231","600187.SH",0.8991
"20101231","600232.SH",3.39
"20101231","002354.SZ",4.63
"20101231","300053.SZ",5.65
"20101231","300172.SZ",2.62
"20101231","002420.SZ",3.96
"20101231","002531.SZ",7.71
"20101231","002522.SZ",9.31
"20101231","000155.SZ",3.33
"20101231","000686.SZ",5.42
"20101231","000739.SZ",3.08
"20101231","000563.SZ",2.0726
"20101231","002339.SZ",9.28
"20101231","002248.SZ",3.97
"20101231","601918.SH",3.83
"20101231","002208.SZ",2.99
"20101231","002254.SZ",6.55
"20101231","600775.SH",2.25
"20101231","600803.SH",1.45
"20101231","600836.SH",1.33
"20101231","600865.SH",2.49
"20101231","600719.SH",3.7
"20101231","300175.SZ",2.56
"20101231","002077.SZ",2.8755
"20101231","300161.SZ",3.4333
"20101231","002423.SZ",3.94
"20101231","300049.SZ",7.15
"20101231","002418.SZ",7.42
"20101231","000532.SZ",2.0935
"20101231","600399.SH",3.2
"20101231","002139.SZ",2.4
"20101231","002174.SZ",2.77
"20101231","002252.SZ",3.03
"20101231","002479.SZ",8.53
"20101231","A15134.SZ",4.1715
"20101231","002227.SZ",5.54
"20101231","002238.SZ",4.9834
"20101231","002359.SZ",5.92
"20101231","601801.SH",3.78
"20101231","002328.SZ",7.02
"20101231","300445.SZ",2.36
"20101231","000047.SZ",-8.8846
"20101231","002450.SZ",5.5073
"20101231","002047.SZ",1.77
"20101231","000009.SZ",2.29
"20101231","000039.SZ",6.09
"20101231","000504.SZ",0.5
"20101231","300050.SZ",14.22
"20101231","002393.SZ",14.4
"20101231","300153.SZ",11.41
"20101231","300077.SZ",24.84
"20101231","300212.SZ",2.57
"20101231","600085.SH",6.254
"20101231","600096.SH",7.8363
"20101231","002292.SZ",5.17
"20101231","300031.SZ",6.4
"20101231","002408.SZ",9.95
"20101231","600572.SH",4.37
"20101231","600522.SH",8.12
"20101231","600495.SH",4.6
"20101231","600117.SH",3.44
"20101231","600195.SH",3.89
"20101231","600202.SH",2.874
"20101231","000799.SZ",2.4949
"20101231","600793.SH",0.1397
"20101231","002014.SZ",5.33
"20101231","600420.SH",2.51
"20101231","002230.SZ",4.06
"20101231","300143.SZ",10.85
"20101231","600470.SH",6.75
"20101231","600630.SH",3.335
"20101231","600649.SH",5.22
"20101231","600654.SH",1.52
"20101231","600680.SH",3.73
"20101231","600702.SH",5.5
"20101231","600720.SH",5.4
"20101231","600596.SH",5.9011
"20101231","600560.SH",5.37
"20101231","600774.SH",2.8
"20101231","600584.SH",2.81
"20101231","002484.SZ",7.66
"20101231","600426.SH",7.52
"20101231","600031.SH",2.24
"20101231","600665.SH",2.38
"20101231","000875.SZ",2.8374
"20101231","000607.SZ",0.64
"20101231","000693.SZ",-0.35
"20101231","600060.SH",6.55
"20101231","600107.SH",1.33
"20101231","002114.SZ",2.5
"20101231","600408.SH",2.76
"20101231","600458.SH",6.26
"20101231","002146.SZ",3.32
"20101231","002070.SZ",3.71
"20101231","002080.SZ",10.99
"20101231","600315.SH",3.54
"20101231","600332.SH",4.36
"20101231","600506.SH",1.91
"20101231","600688.SH",2.488
"20101231","600792.SH",-2.72
"20101231","600483.SH",2.52
"20101231","600717.SH",6.19
"20101231","600845.SH",4.185
"20101231","002365.SZ",10.85
"20101231","601168.SH",4.67
"20101231","600975.SH",2.54
"20101231","300033.SZ",8.07
"20101231","002497.SZ",10.39
"20101231","002470.SZ",3.88
"20101231","002147.SZ",3.31
"20101231","002251.SZ",5.79
"20101231","002265.SZ",1.88
"20101231","000024.SZ",10.6
"20101231","002430.SZ",5.98
"20101231","002370.SZ",6
"20101231","601616.SH",1.65
"20101231","002494.SZ",7.54
"20101231","002569.SZ",2.94
"20101231","601628.SH",7.38
"20101231","601808.SH",5.69
"20101231","601107.SH",2.72
"20101231","300186.SZ",2.77
"20101231","300188.SZ",2.77
"20101231","300200.SZ",1.74
"20101231","002584.SZ",2.53
"20101231","002187.SZ",7.61
"20101231","600481.SH",2.84
"20101231","002549.SZ",3
"20101231","600152.SH",2.9979
"20101231","600158.SH",1.4843
"20101231","601005.SH",3.2049
"20101231","600021.SH",2.69
"20101231","600988.SH",-0.387
"20101231","600502.SH",3.82
"20101231","002404.SZ",8.31
"20101231","600080.SH",2.3667
"20101231","600081.SH",1.6724
"20101231","600086.SH",1.2263
"20101231","600093.SH",1.03
"20101231","600128.SH",5.21
"20101231","600512.SH",1.48
"20101231","002051.SZ",6.29
"20101231","000776.SZ",7.74
"20101231","000928.SZ",3.39
"20101231","600111.SH",2.99
"20101231","300106.SZ",4.43
"20101231","300097.SZ",6.59
"20101231","300279.SZ",2.13
"20101231","002259.SZ",2.34
"20101231","600192.SH",3.22
"20101231","600196.SH",4.42
"20101231","600229.SH",3.27
"20101231","600967.SH",5.41
"20101231","000159.SZ",3.58
"20101231","000722.SZ",4
"20101231","000948.SZ",5.7345
"20101231","600028.SH",4.857
"20101231","600075.SH",3.9
"20101231","600188.SH",7.47
"20101231","600068.SH",2.93
"20101231","600269.SH",4
"20101231","600290.SH",3.24
"20101231","600369.SH",4.79
"20101231","600558.SH",7.41
"20101231","600616.SH",2.52
"20101231","600651.SH",1.728
"20101231","600761.SH",6.94
"20101231","600857.SH",1.95
"20101231","002023.SZ",3.23
"20101231","002347.SZ",7.72
"20101231","002108.SZ",3.6
"20101231","601002.SH",2.41
"20101231","601186.SH",4.65
"20101231","002140.SZ",3.12
"20101231","002298.SZ",2.96
"20101231","002079.SZ",2.065
"20101231","002031.SZ",3.83
"20101231","002196.SZ",3.48
"20101231","601208.SH",2.2298
"20101231","600589.SH",3.03
"20101231","601899.SH",1.5
"20101231","600623.SH",2.508
"20101231","600628.SH",3.6
"20101231","600737.SH",2.62
"20101231","600376.SH",9.11
"20101231","600233.SH",5.1
"20101231","601211.SH",5.5288
"20101231","300098.SZ",11.85
"20101231","601518.SH",1.35
"20101231","002532.SZ",9.7
"20101231","300145.SZ",11.33
"20101231","300116.SZ",5.93
"20101231","300045.SZ",9.87
"20101231","300073.SZ",10.5712
"20101231","300019.SZ",4.11
"20101231","300138.SZ",10.08
"20101231","300130.SZ",13.73
"20101231","002534.SZ",3.23
"20101231","002540.SZ",4.41
"20101231","002535.SZ",2.92
"20101231","002321.SZ",6.41
"20101231","300007.SZ",4.41
"20101231","300137.SZ",6.91
"20101231","002293.SZ",10.5192
"20101231","300087.SZ",10.46
"20101231","300198.SZ",2.76
"20101231","002514.SZ",7.35
"20101231","600819.SH",2.749
"20101231","600860.SH",1.77
"20101231","600995.SH",2.09
"20101231","601857.SH",5.13
"20101231","002109.SZ",3.02
"20101231","000166.SZ",2.2559
"20101231","000900.SZ",10.9
"20101231","002369.SZ",7.4
"20101231","300029.SZ",5.9737
"20101231","002363.SZ",6.95
"20101231","002453.SZ",5.82
"20101231","300100.SZ",8.53
"20101231","600053.SH",2.12
"20101231","000819.SZ",2.5973
"20101231","000829.SZ",2.26
"20101231","000882.SZ",4.48
"20101231","600016.SH",3.9
"20101231","600058.SH",8.1967
"20101231","600078.SH",2.41
"20101231","002595.SZ",4.03
"20101231","002583.SZ",1.85
"20101231","600537.SH",1.96
"20101231","002285.SZ",5.48
"20101231","300204.SZ",3.32
"20101231","002360.SZ",9.55
"20101231","000951.SZ",8.31
"20101231","000980.SZ",3.65
"20101231","000990.SZ",5.28
"20101231","600006.SH",2.9463
"20101231","600010.SH",1.96
"20101231","300003.SZ",2.54
"20101231","300021.SZ",2.94
"20101231","002122.SZ",3.71
"20101231","002129.SZ",3.179
"20101231","002151.SZ",6.36
"20101231","002274.SZ",5.02
"20101231","002169.SZ",3.1553
"20101231","300119.SZ",18.25
"20101231","601369.SH",4.48
"20101231","300010.SZ",4.02
"20101231","002127.SZ",2.93
"20101231","601137.SH",2.14
"20101231","002186.SZ",5.2827
"20101231","300174.SZ",1.8972
"20101231","300160.SZ",3.2
"20101231","002110.SZ",5.08
"20101231","601098.SH",3.91
"20101231","002316.SZ",5.0502
"20101231","000851.SZ",3
"20101231","000881.SZ",4.18
"20101231","002134.SZ",2.82
"20101231","002155.SZ",3.65
"20101231","002193.SZ",4.17
"20101231","002212.SZ",6.02
"20101231","000606.SZ",1.53
"20101231","600099.SH",2.2
"20101231","002349.SZ",6.8055
"20101231","A14501.SH",1.7983
"20101231","A14347.SZ",1.9515
"20101231","A14634.SH",2.4165
"20101231","300157.SZ",17.07
"20101231","002201.SZ",2.82
"20101231","002175.SZ",3.03
"20101231","002480.SZ",13.34
"20101231","600531.SH",6.05
"20101231","002112.SZ",4.25
"20101231","000042.SZ",9.96
"20101231","000966.SZ",2.15
"20101231","600090.SH",0.983
"20101231","600208.SH",1.65
"20101231","600237.SH",1.79
"20101231","600302.SH",3.6167
"20101231","600312.SH",3.328
"20101231","600379.SH",1.6665
"20101231","600548.SH",3.97
"20101231","600566.SH",3.76
"20101231","600601.SH",1.8706
"20101231","600634.SH",1.57
"20101231","601558.SH",5.33
"20101231","600636.SH",2.264
"20101231","600641.SH",3.5377
"20101231","600676.SH",2.72
"20101231","600736.SH",3.2477
"20101231","600807.SH",2.68
"20101231","600818.SH",1.21
"20101231","600393.SH",3.01
"20101231","000667.SZ",1.97
"20101231","002529.SZ",6.37
"20101231","300113.SZ",11.56
"20101231","002412.SZ",12.15
"20101231","600298.SH",4.728
"20101231","002562.SZ",3.27
"20101231","600582.SH",3.27
"20101231","000623.SZ",12.518
"20101231","600163.SH",2.464
"20101231","600172.SH",4.15
"20101231","601398.SH",2.35
"20101231","601390.SH",3.13
"20101231","002091.SZ",3.07
"20101231","300103.SZ",9.81
"20101231","600978.SH",3.39
"20101231","002125.SZ",3.54
"20101231","002195.SZ",4.1
"20101231","002260.SZ",2.02
"20101231","002544.SZ",4.91
"20101231","002182.SZ",4.63
"20101231","000796.SZ",1.7937
"20101231","600555.SH",1.35
"20101231","601258.SH",3.6
"20101231","002459.SZ",7.74
"20101231","000685.SZ",7.98
"20101231","000702.SZ",1.53
"20101231","600015.SH",7.11
"20101231","002332.SZ",3.24
"20101231","002172.SZ",2.4
"20101231","600970.SH",4.38
"20101231","000501.SZ",3.37
"20101231","000529.SZ",1.2
"20101231","000538.SZ",6.36
"20101231","000859.SZ",2.1962
"20101231","000877.SZ",9.2936
"20101231","002294.SZ",8.21
"20101231","300046.SZ",11.63
"20101231","002357.SZ",5.14
"20101231","000759.SZ",3.66
"20101231","000802.SZ",1.9348
"20101231","000821.SZ",3.36
"20101231","000835.SZ",1.44
"20101231","000890.SZ",2.7
"20101231","000687.SZ",1.695
"20101231","000716.SZ",1.6212
"20101231","000721.SZ",2.0752
"20101231","000837.SZ",2.89
"20101231","000868.SZ",2.39
"20101231","000893.SZ",2.24
"20101231","000969.SZ",3.57
"20101231","002432.SZ",6.29
"20101231","300178.SZ",3.66
"20101231","002473.SZ",5.41
"20101231","002278.SZ",5.09
"20101231","300048.SZ",10.9
"20101231","002405.SZ",5.23
"20101231","000069.SZ",4.253
"20101231","600160.SH",4
"20101231","600206.SH",3.494
"20101231","300057.SZ",6.17
"20101231","000681.SZ",0.65
"20101231","000766.SZ",1.33
"20101231","000780.SZ",3.61
"20101231","000791.SZ",1.7021
"20101231","000831.SZ",0.02
"20101231","000993.SZ",4.14
"20101231","002268.SZ",3.43
"20101231","002460.SZ",7.14
"20101231","002498.SZ",7.0064
"20101231","002385.SZ",7.69
"20101231","002036.SZ",1.59
"20101231","002027.SZ",2.18
"20101231","601688.SH",5.87
"20101231","000629.SZ",2.77
"20101231","600087.SH",2.68
"20101231","600101.SH",3.99
"20101231","600861.SH",6.469
"20101231","600961.SH",4.09
"20101231","002436.SZ",12.49
"20101231","000043.SZ",8.9
"20101231","000513.SZ",8.51
"20101231","000566.SZ",2.02
"20101231","002067.SZ",4.69
"20101231","000556.SZ",-0.3894
"20101231","000522.SZ",2.36
"20101231","000670.SZ",0.7545
"20101231","000778.SZ",5.4776
"20101231","000793.SZ",1.79
"20101231","600066.SH",4.77
"20101231","002506.SZ",11.63
"20101231","002530.SZ",4.24
"20101231","300124.SZ",21.24
"20101231","002409.SZ",9.77
"20101231","601898.SH",5.54
"20101231","002243.SZ",2.29
"20101231","600095.SH",1.714
"20101231","600150.SH",24.07
"20101231","600175.SH",1.64
"20101231","600189.SH",4.18
"20101231","600076.SH",0.19
"20101231","600530.SH",3.39
"20101231","600539.SH",3.8222
"20101231","600664.SH",5.24
"20101231","600697.SH",5.54
"20101231","600839.SH",3.47
"20101231","300151.SZ",10.54
"20101231","300015.SZ",4.78
"20101231","002557.SZ",3.5026
"20101231","600668.SH",3.37
"20101231","600673.SH",2.64
"20101231","600686.SH",3.89
"20101231","600755.SH",4.19
"20101231","600809.SH",4.45
"20101231","002019.SZ",3.16
"20101231","002050.SZ",8.45
"20101231","002563.SZ",3.34
"20101231","000639.SZ",12.27
"20101231","002376.SZ",7.64
"20101231","002364.SZ",8.41
"20101231","300135.SZ",12.37
"20101231","600234.SH",-1.22
"20101231","300264.SZ",2.31
"20101231","002648.SZ",4.29
"20101231","001896.SZ",0.97
"20101231","000926.SZ",6.62
"20101231","000505.SZ",1.17
"20101231","000701.SZ",2.9679
"20101231","000957.SZ",2.45
"20101231","000961.SZ",3.95
"20101231","600985.SH",3.77
"20101231","000100.SZ",2.4243
"20101231","600547.SH",2.73
"20101231","600499.SH",2.48
"20101231","002068.SZ",2.57
"20101231","002211.SZ",5.9
"20101231","002038.SZ",4.71
"20101231","A11057.SZ",2.29
"20101231","000858.SZ",4.768
"20101231","600309.SH",3.7
"20101231","601222.SH",2.7299
"20101231","002176.SZ",3.53
"20101231","000903.SZ",6.9
"20101231","600039.SH",3.06
"20101231","600452.SH",2.04
"20101231","600525.SH",4.77
"20101231","600549.SH",3.75
"20101231","600593.SH",2.99
"20101231","002338.SZ",7.7
"20101231","A11011.SZ",4.57
