"REPORT_PERIOD","S_INFO_WINDCODE","S_FA_YOY_EQUITY"
"20000630","600700.SH",7.0042
"20000630","600701.SH",7.0441
"20000630","600702.SH",0.9052
"20000630","600703.SH",-40.0166
"20000630","600704.SH",-1.0898
"20000630","600705.SH",37.7124
"20000630","600706.SH",-51.312
"20000630","600707.SH",85.6464
"20000630","600708.SH",-48.4299
"20000630","600709.SH",30.3378
"20000630","600710.SH",-1.5498
"20000630","600711.SH",-7.7961
"20000630","600712.SH",-19.7466
"20000630","600713.SH",2.0808
"20000630","600714.SH",4.9535
"20000630","600715.SH",-9.8219
"20000630","600716.SH",0.5103
"20000630","600717.SH",13.5335
"20000630","600718.SH",96.268
"20000630","600719.SH",1.032
"20000630","600720.SH",11.2547
"20000630","600721.SH",-23.0171
"20000630","600722.SH",25.3181
"20000630","600723.SH",0.5654
"20000630","600724.SH",14.0285
"20000630","600725.SH",-1.2036
"20000630","600726.SH",11.5934
"20000630","600727.SH",21.4621
"20000630","600728.SH",13.0203
"20000630","600729.SH",6.2929
"20000630","600730.SH",0.8481
"20000630","600731.SH",5.8463
"20000630","600732.SH",-5.2806
"20000630","600733.SH",-17.0205
"20000630","600734.SH",1.9521
"20000630","600735.SH",6.3704
"20000630","600736.SH",12.3888
"20000630","600737.SH",67.649
"20000630","600738.SH",-0.7386
"20000630","600739.SH",37.8953
"20000630","600740.SH",12.9345
"20000630","600741.SH",14.6263
"20000630","600742.SH",21.2525
"20000630","600743.SH",-22.1769
"20000630","600744.SH",121.375
"20000630","600745.SH",-55.377
"20000630","600746.SH",46.9104
"20000630","600747.SH",11.6504
"20000630","600748.SH",-3.7126
"20000630","600749.SH",-7.7444
"20000630","600750.SH",71.715
"20000630","600751.SH",9.0456
"20000630","600752.SH",-3.4018
"20000630","600753.SH",-25.1607
"20000630","600754.SH",11.7207
"20000630","600755.SH",-5.4988
"20000630","600756.SH",10.7684
"20000630","600757.SH",3.1782
"20000630","600758.SH",-10.8604
"20000630","600759.SH",-386.2068
"20000630","600760.SH",0.2699
"20000630","600761.SH",41.0116
"20000630","600762.SH",-139.6741
"20000630","600763.SH",5.3252
"20000630","600764.SH",7.7897
"20000630","600765.SH",-9.7072
"20000630","600766.SH",12.5196
"20000630","600767.SH",0.482
"20000630","600768.SH",-11.1932
"20000630","600769.SH",4.1955
"20000630","600770.SH",20.1422
"20000630","600771.SH",21.7293
"20000630","600772.SH",10.643
"20000630","600773.SH",8.1276
"20000630","600774.SH",9.5595
"20000630","600775.SH",49.7483
"20000630","600776.SH",11.8122
"20000630","600777.SH",72.2157
"20000630","600778.SH",1.3319
"20000630","600779.SH",67.8501
"20000630","600780.SH",58.871
"20000630","600781.SH",-15.5842
"20000630","600782.SH",57.1302
"20000630","600783.SH",-2.7192
"20000630","600784.SH",-4.4475
"20000630","600785.SH",38.1924
"20000630","600786.SH",-13.5993
"20000630","600787.SH",22.2513
"20000630","600788.SH",8.8135
"20000630","600789.SH",-1.6807
"20000630","600790.SH",4.701
"20000630","600791.SH",7.7162
"20000630","600792.SH",6.0493
"20000630","600793.SH",-4.2915
"20000630","600794.SH",10.9954
"20000630","600795.SH",73.8312
"20000630","600796.SH",42.3026
"20000630","600797.SH",-0.2789
"20000630","600798.SH",19.5571
"20000630","600799.SH",13.2261
"20000630","600800.SH",88.821
"20000630","600801.SH",0.8224
"20000630","600802.SH",5.0884
"20000630","600803.SH",42.3323
"20000630","600804.SH",-34.4942
"20000630","600805.SH",60.8762
"20000630","600806.SH",-8.8148
"20000630","600807.SH",11.4931
"20000630","600808.SH",14.4896
"20000630","600809.SH",-0.0135
"20000630","600810.SH",2.5835
"20000630","600811.SH",12.973
"20000630","600812.SH",2.2368
"20000630","600813.SH",-51.1758
"20000630","600814.SH",-2.7283
"20000630","600815.SH",1.2943
"20000630","600816.SH",7.6384
"20000630","600817.SH",2.428
"20000630","600818.SH",-195.0037
"20000630","600819.SH",5.8744
"20000630","600820.SH",-1.8295
"20000630","600821.SH",-2.6824
"20000630","600822.SH",-12.032
"20000630","600823.SH",-2.2974
"20000630","600824.SH",2.1812
"20000630","600825.SH",2.3098
"20000630","600826.SH",-5.2281
"20000630","600827.SH",26.4566
"20000630","600828.SH",-8.7483
"20000630","600829.SH",-0.825
"20000630","600830.SH",7.3147
"20000630","600831.SH",150.945
"20000630","600832.SH",3.9458
"20000630","600833.SH",96.1554
"20000630","600834.SH",10.4135
"20000630","600835.SH",107.211
"20000630","600836.SH",-6.7798
"20000630","600837.SH",208.6385
"20000630","600838.SH",-2.877
"20000630","600839.SH",15.6282
"20000630","600840.SH",3.9028
"20000630","600841.SH",-1.149
"20000630","600842.SH",-3.0106
"20000630","600843.SH",-1.2538
"20000630","600844.SH",-3.8216
"20000630","600845.SH",-38.5635
"20000630","600846.SH",13.9918
"20000630","600847.SH",8.8035
"20000630","600848.SH",-48.0986
"20000630","600850.SH",8.986
"20000630","600851.SH",6.1666
"20000630","600852.SH",-42.6305
"20000630","600853.SH",-29.4872
"20000630","600854.SH",7.2197
"20000630","600855.SH",-96.138
"20000630","600856.SH",-5.8102
"20000630","600857.SH",10.2142
"20000630","600858.SH",-2.199
"20000630","600859.SH",1.2975
"20000630","600860.SH",-1.7703
"20000630","600861.SH",5.9554
"20000630","600862.SH",395.3045
"20000630","600863.SH",4.5796
"20000630","600864.SH",20.4906
"20000630","600865.SH",4.1344
"20000630","600866.SH",55.1237
"20000630","600867.SH",2.1245
"20000630","600868.SH",13.67
"20000630","600869.SH",-6.4096
"20000630","600870.SH",7.1176
"20000630","600871.SH",5.8819
"20000630","600872.SH",1.416
"20000630","600873.SH",-15.3381
"20000630","600874.SH",-16.9142
"20000630","600875.SH",-5.5502
"20000630","600876.SH",7.2811
"20000630","600877.SH",-16.1671
"20000630","600878.SH",13.2095
"20000630","600879.SH",22.7709
"20000630","600880.SH",9.4998
"20000630","600881.SH",6.142
"20000630","600882.SH",50.9744
"20000630","600883.SH",20.1594
"20000630","600884.SH",5.9408
"20000630","600885.SH",-20.5357
"20000630","600886.SH",2.4595
"20000630","600887.SH",7.6155
"20000630","600888.SH",-20.4049
"20000630","600889.SH",41.5977
"20000630","600890.SH",-2.3364
"20000630","600891.SH",-3.3501
"20000630","600892.SH",-155.0177
"20000630","600893.SH",-15.9547
"20000630","600894.SH",-3.2725
"20000630","600895.SH",15.483
"20000630","600896.SH",29.6946
"20000630","600897.SH",4.4119
"20000630","600898.SH",131.1094
"20000630","600899.SH",8.2649
"20000630","601607.SH",9.6389
"20000630","T00018.SH",
"20000930","600247.SH",
"20000930","600250.SH",
"20000930","600306.SH",
"20000930","600329.SH",
"20000930","600335.SH",
"20000930","600338.SH",
"20000930","600360.SH",
"20000930","600363.SH",
"20000930","600367.SH",
"20000930","600386.SH",
"20000930","600395.SH",
"20001231","000001.SZ",315.1075
"20001231","000002.SZ",38.8513
"20001231","000003.SZ",-980.6855
"20001231","000004.SZ",32.9044
"20001231","000005.SZ",-0.4479
"20001231","000006.SZ",6.4155
"20001231","000007.SZ",-68.9589
"20001231","000008.SZ",20.9898
"20001231","000009.SZ",5.2804
"20001231","000010.SZ",14.869
"20001231","000011.SZ",39.6149
"20001231","000012.SZ",4.7745
"20001231","000013.SZ",6.9186
"20001231","000014.SZ",-101.6157
"20001231","000015.SZ",33.1426
"20001231","000016.SZ",4.0222
"20001231","000017.SZ",-76.0518
"20001231","000018.SZ",1.6379
"20001231","000019.SZ",2.8833
"20001231","000020.SZ",0.8893
"20001231","000021.SZ",5.1615
"20001231","000022.SZ",2.984
"20001231","000023.SZ",5.0098
"20001231","000024.SZ",64.3459
"20001231","000025.SZ",-56.0597
"20001231","000026.SZ",2.5348
"20001231","000027.SZ",54.5433
"20001231","000028.SZ",-0.5496
"20001231","000029.SZ",3.3232
"20001231","000030.SZ",123.6878
"20001231","000031.SZ",2.349
"20001231","000032.SZ",8.2429
"20001231","000033.SZ",-2.8483
"20001231","000034.SZ",380.8308
"20001231","000035.SZ",27.1702
"20001231","000036.SZ",7.3362
"20001231","000037.SZ",19.4058
"20001231","000038.SZ",4.0572
"20001231","000039.SZ",23.2621
"20001231","000040.SZ",0.9747
"20001231","000042.SZ",8.713
"20001231","000043.SZ",0.6991
"20001231","000045.SZ",8.906
"20001231","000046.SZ",3.2266
"20001231","000047.SZ",-93.9497
"20001231","000048.SZ",-52.4038
"20001231","000049.SZ",0.2158
"20001231","000050.SZ",2.872
"20001231","000055.SZ",3.4115
"20001231","000056.SZ",9.2971
"20001231","000058.SZ",25.9846
"20001231","000059.SZ",0.1595
"20001231","000060.SZ",4.1743
"20001231","000061.SZ",83.7127
"20001231","000062.SZ",6.5904
"20001231","000063.SZ",23.2697
"20001231","000065.SZ",11.4813
"20001231","000066.SZ",35.9345
"20001231","000068.SZ",5.8843
"20001231","000069.SZ",53.6348
"20001231","000070.SZ",200.083
"20001231","000078.SZ",15.1284
"20001231","000088.SZ",0.92
"20001231","000089.SZ",54.9291
"20001231","000090.SZ",6.9737
"20001231","000096.SZ",136.4962
"20001231","000099.SZ",266.8584
"20001231","000100.SZ",
"20001231","000150.SZ",436.2745
"20001231","000151.SZ",277.2358
"20001231","000153.SZ",923.8888
"20001231","000155.SZ",137.8187
"20001231","000156.SZ",251.7965
"20001231","000157.SZ",460.0574
"20001231","000158.SZ",137.7772
"20001231","000159.SZ",299.973
"20001231","000301.SZ",141.3488
"20001231","000400.SZ",9.8
"20001231","000401.SZ",17.853
"20001231","000402.SZ",18.8696
"20001231","000403.SZ",21.989
"20001231","000404.SZ",2.1341
"20001231","000405.SZ",-16.1618
"20001231","000406.SZ",220.2557
"20001231","000407.SZ",56.3788
"20001231","000408.SZ",7.4613
"20001231","000409.SZ",2.7897
"20001231","000410.SZ",0.8152
"20001231","000411.SZ",-62.2958
"20001231","000412.SZ",-36.0848
"20001231","000413.SZ",25.0485
"20001231","000415.SZ",10.2427
"20001231","000416.SZ",-9.6328
"20001231","000417.SZ",35.44
"20001231","000418.SZ",4.1511
"20001231","000419.SZ",67.2476
"20001231","000420.SZ",30.8729
"20001231","000421.SZ",2.2221
"20001231","000422.SZ",6.6607
"20001231","000423.SZ",92.75
"20001231","000425.SZ",7.9544
"20001231","000426.SZ",9.4392
"20001231","000428.SZ",7.7411
"20001231","000429.SZ",34.3006
"20001231","000430.SZ",-52.5912
"20001231","000488.SZ",113.5178
"20001231","000498.SZ",1.137
"20001231","000501.SZ",2.4742
"20001231","000502.SZ",17.1573
"20001231","000503.SZ",18.1536
"20001231","000504.SZ",33.0422
"20001231","000505.SZ",16.3632
"20001231","000506.SZ",10.6542
"20001231","000507.SZ",5.8737
"20001231","000509.SZ",2.4571
"20001231","000510.SZ",17.3127
"20001231","000511.SZ",403.5421
"20001231","000513.SZ",1.5526
"20001231","000514.SZ",0.2878
"20001231","000515.SZ",-147.3429
"20001231","000516.SZ",3.8176
"20001231","000517.SZ",27.4105
"20001231","000518.SZ",30.6064
"20001231","000519.SZ",6.3494
"20001231","000520.SZ",1.1735
"20001231","000521.SZ",-0.4571
"20001231","000522.SZ",-391.0152
"20001231","000523.SZ",-10.924
"20001231","000524.SZ",-8.6225
"20001231","000525.SZ",120.6222
"20001231","000526.SZ",10.6605
"20001231","000527.SZ",8.6637
"20001231","000528.SZ",0.0814
"20001231","000529.SZ",0.0325
"20001231","000530.SZ",4.0764
"20001231","000531.SZ",1.0856
"20001231","000532.SZ",-28.9845
"20001231","000533.SZ",1.9055
"20001231","000534.SZ",-1.0726
"20001231","000535.SZ",-218.5582
"20001231","000536.SZ",-484.9849
"20001231","000537.SZ",109.418
"20001231","000538.SZ",3.8622
"20001231","000539.SZ",12.6686
"20001231","000540.SZ",78.6829
"20001231","000541.SZ",58.392
"20001231","000542.SZ",2.0527
"20001231","000543.SZ",0.953
"20001231","000544.SZ",-0.0701
"20001231","000545.SZ",2.2942
"20001231","000546.SZ",-240.8178
"20001231","000547.SZ",6.6631
"20001231","000548.SZ",12.208
"20001231","000549.SZ",169.4167
"20001231","000550.SZ",3.3285
"20001231","000551.SZ",4.4233
"20001231","000552.SZ",18.2118
"20001231","000553.SZ",1.8187
"20001231","000554.SZ",19.6139
"20001231","000555.SZ",3.1455
"20001231","000556.SZ",64.2103
"20001231","000557.SZ",-52.6875
"20001231","000558.SZ",3.1582
"20001231","000559.SZ",10.7318
"20001231","000560.SZ",-29.7645
"20001231","000561.SZ",-2.7285
"20001231","000562.SZ",9.4582
"20001231","000563.SZ",4.3203
"20001231","000564.SZ",6.7158
"20001231","000565.SZ",45.9114
"20001231","000566.SZ",-3.5793
"20001231","000567.SZ",-21.4771
"20001231","000568.SZ",14.8313
"20001231","000569.SZ",11.5233
"20001231","000570.SZ",16.0495
"20001231","000571.SZ",-12.135
"20001231","000572.SZ",0.1512
"20001231","000573.SZ",0.4254
"20001231","000576.SZ",1.0786
"20001231","000578.SZ",12.4313
"20001231","000581.SZ",38.4405
"20001231","000582.SZ",0.8267
"20001231","000583.SZ",418.1361
"20001231","000584.SZ",5.2067
"20001231","000585.SZ",-27.4138
"20001231","000586.SZ",-15.354
"20001231","000587.SZ",-8.7193
"20001231","000588.SZ",68.6948
"20001231","000589.SZ",9.2176
"20001231","000590.SZ",8.7613
"20001231","000591.SZ",65.3145
"20001231","000592.SZ",23.742
"20001231","000593.SZ",4.9864
"20001231","000594.SZ",8.4351
"20001231","000595.SZ",1.2686
"20001231","000596.SZ",7.366
"20001231","000597.SZ",5.7506
"20001231","000598.SZ",9.3558
"20001231","000599.SZ",-1.3127
"20001231","000600.SZ",1.2407
"20001231","000601.SZ",54.0165
"20001231","000602.SZ",-19.2188
"20001231","000603.SZ",-0.0331
"20001231","000605.SZ",1.1013
"20001231","000606.SZ",54.7647
"20001231","000607.SZ",30.273
"20001231","000608.SZ",18.8424
"20001231","000609.SZ",4.2254
"20001231","000610.SZ",51.5151
"20001231","000611.SZ",0.2811
"20001231","000612.SZ",9.4608
"20001231","000613.SZ",-37.0033
"20001231","000615.SZ",49.2581
"20001231","000616.SZ",9.2409
"20001231","000617.SZ",3.0124
"20001231","000618.SZ",-6.3494
"20001231","000619.SZ",55.3446
"20001231","000620.SZ",6.0779
"20001231","000621.SZ",11.3428
"20001231","000622.SZ",5.2203
"20001231","000623.SZ",60.9271
"20001231","000625.SZ",3.6671
"20001231","000626.SZ",4.2923
"20001231","000627.SZ",4.0003
"20001231","000628.SZ",0.704
"20001231","000629.SZ",6.619
"20001231","000630.SZ",80.3484
"20001231","000631.SZ",65.621
"20001231","000632.SZ",0.8708
"20001231","000633.SZ",12.3923
"20001231","000635.SZ",39.9238
"20001231","000636.SZ",203.4664
"20001231","000637.SZ",7.5523
"20001231","000638.SZ",0.2565
"20001231","000639.SZ",6.8361
"20001231","000650.SZ",32.0599
"20001231","000651.SZ",53.0894
"20001231","000652.SZ",17.6302
"20001231","000653.SZ",-544.8617
"20001231","000655.SZ",42.3769
"20001231","000656.SZ",0.8388
"20001231","000657.SZ",7.7783
"20001231","000658.SZ",-53.28
"20001231","000659.SZ",38.7075
"20001231","000660.SZ",5.3787
"20001231","000661.SZ",-30.2176
"20001231","000662.SZ",-63.6466
"20001231","000663.SZ",-4.5571
"20001231","000665.SZ",56.4429
"20001231","000666.SZ",157.6652
"20001231","000667.SZ",0.6077
"20001231","000668.SZ",13.1352
"20001231","000669.SZ",13.4747
"20001231","000670.SZ",3.8163
"20001231","000671.SZ",12.5128
"20001231","000672.SZ",6.8946
"20001231","000673.SZ",3.991
"20001231","000675.SZ",-43.2771
"20001231","000676.SZ",13.8845
"20001231","000677.SZ",14.8795
"20001231","000678.SZ",22.0039
"20001231","000679.SZ",-0.721
"20001231","000680.SZ",3.3901
"20001231","000681.SZ",97.0817
"20001231","000682.SZ",25.9591
"20001231","000683.SZ",2.2256
"20001231","000685.SZ",3.7796
"20001231","000686.SZ",1.7523
"20001231","000687.SZ",4.446
"20001231","000688.SZ",15.6169
"20001231","000689.SZ",-61.8226
"20001231","000690.SZ",-0.7202
"20001231","000691.SZ",0.4163
"20001231","000692.SZ",3.5158
"20001231","000693.SZ",78.4795
"20001231","000695.SZ",61.0712
"20001231","000697.SZ",6.8132
"20001231","000698.SZ",14.7413
"20001231","000699.SZ",-9.2921
"20001231","000700.SZ",3.8275
"20001231","000701.SZ",1.6965
"20001231","000702.SZ",50.7856
"20001231","000703.SZ",6.3585
"20001231","000705.SZ",104.8628
"20001231","000707.SZ",3.4753
"20001231","000708.SZ",0.8871
"20001231","000709.SZ",3.2125
"20001231","000710.SZ",-6.69
"20001231","000711.SZ",13.2414
"20001231","000712.SZ",15.823
"20001231","000713.SZ",3.8333
"20001231","000715.SZ",0.1105
"20001231","000716.SZ",-1.2652
"20001231","000717.SZ",14.1406
"20001231","000718.SZ",26.1654
"20001231","000719.SZ",62.7623
"20001231","000720.SZ",8.3355
"20001231","000721.SZ",1.3082
"20001231","000722.SZ",6.8936
"20001231","000723.SZ",-7.884
"20001231","000725.SZ",96.5616
"20001231","000726.SZ",261.3212
"20001231","000727.SZ",9.6322
"20001231","000728.SZ",6.3933
"20001231","000729.SZ",51.751
"20001231","000730.SZ",5.5882
"20001231","000731.SZ",6.5728
"20001231","000732.SZ",34.8226
"20001231","000733.SZ",7.4694
"20001231","000735.SZ",9.5009
"20001231","000736.SZ",58.5292
"20001231","000737.SZ",41.808
"20001231","000738.SZ",-13.8374
"20001231","000739.SZ",2.4418
"20001231","000748.SZ",4.9301
"20001231","000750.SZ",72.149
"20001231","000751.SZ",41.1208
"20001231","000752.SZ",40.0863
"20001231","000753.SZ",6.5933
"20001231","000755.SZ",30.5388
"20001231","000756.SZ",3.9192
"20001231","000757.SZ",3.6096
"20001231","000758.SZ",-1.9575
"20001231","000759.SZ",9.273
"20001231","000760.SZ",10.6062
"20001231","000761.SZ",4.4129
"20001231","000762.SZ",20.9854
"20001231","000763.SZ",4.49
"20001231","000765.SZ",43.2593
"20001231","000766.SZ",3.1614
"20001231","000767.SZ",98.3972
"20001231","000768.SZ",62.8911
"20001231","000769.SZ",0.489
"20001231","000776.SZ",0.4229
"20001231","000777.SZ",2.1215
"20001231","000778.SZ",19.9796
"20001231","000779.SZ",39.9513
"20001231","000780.SZ",4.2766
"20001231","000782.SZ",1.1445
"20001231","000783.SZ",-10.1864
"20001231","000785.SZ",12.3659
"20001231","000786.SZ",58.4653
"20001231","000787.SZ",6.5852
"20001231","000788.SZ",-20.0915
"20001231","000789.SZ",50.9414
"20001231","000790.SZ",11.141
"20001231","000791.SZ",8.1353
"20001231","000792.SZ",1.4657
"20001231","000793.SZ",70.5499
"20001231","000795.SZ",45.6638
"20001231","000796.SZ",52.9399
"20001231","000797.SZ",21.2055
"20001231","000798.SZ",3.938
"20001231","000799.SZ",2.0349
"20001231","000800.SZ",1.1761
"20001231","000801.SZ",0.5186
"20001231","000802.SZ",7.1038
"20001231","000803.SZ",4.2935
"20001231","000805.SZ",14.5487
"20001231","000806.SZ",23.7756
"20001231","000807.SZ",-3.634
"20001231","000809.SZ",5.2121
"20001231","000810.SZ",19.7088
"20001231","000811.SZ",50.2242
"20001231","000812.SZ",6.7795
"20001231","000813.SZ",2.5595
"20001231","000815.SZ",47.9092
"20001231","000816.SZ",38.3032
"20001231","000817.SZ",11.3893
"20001231","000818.SZ",2.9082
"20001231","000819.SZ",14.1886
"20001231","000820.SZ",8.7734
"20001231","000821.SZ",3.5931
"20001231","000822.SZ",5.2014
"20001231","000823.SZ",41.3281
"20001231","000825.SZ",10.1572
"20001231","000826.SZ",-9.2879
"20001231","000827.SZ",9.0042
"20001231","000828.SZ",2.5871
"20001231","000829.SZ",26.2128
"20001231","000830.SZ",35.5602
"20001231","000831.SZ",38.6505
"20001231","000832.SZ",36.627
"20001231","000833.SZ",9.1085
"20001231","000835.SZ",7.8238
"20001231","000836.SZ",13.3027
"20001231","000837.SZ",7.5423
"20001231","000838.SZ",-55.1761
"20001231","000839.SZ",66.4214
"20001231","000848.SZ",79.4745
"20001231","000850.SZ",15.4648
"20001231","000851.SZ",8.2137
"20001231","000852.SZ",14.5589
"20001231","000856.SZ",34.2545
"20001231","000858.SZ",31.7336
"20001231","000859.SZ",38.1765
"20001231","000860.SZ",4.2287
"20001231","000861.SZ",62.888
"20001231","000862.SZ",66.1718
"20001231","000863.SZ",11.2394
"20001231","000866.SZ",7.6555
"20001231","000868.SZ",1.7423
"20001231","000869.SZ",122.7661
"20001231","000875.SZ",5.2444
"20001231","000876.SZ",70.215
"20001231","000877.SZ",50.459
"20001231","000878.SZ",3.331
"20001231","000880.SZ",9.5419
"20001231","000881.SZ",58.3092
"20001231","000882.SZ",3.9745
"20001231","000883.SZ",4.0929
"20001231","000885.SZ",-5.6581
"20001231","000886.SZ",0.8918
"20001231","000887.SZ",5.6907
"20001231","000888.SZ",5.2528
"20001231","000889.SZ",127.9482
"20001231","000890.SZ",8.6269
"20001231","000892.SZ",16.9038
