"REPORT_PERIOD","S_INFO_WINDCODE","S_FA_GROSSPROFITMARGIN_TTM"
"20020630","600602.SH",10.748
"20020630","600603.SH",26.1593
"20020630","600604.SH",21.6622
"20020630","600605.SH",12.7084
"20020630","600606.SH",38.7529
"20020630","600607.SH",22.6437
"20020630","600608.SH",21.5321
"20020630","600609.SH",14.9778
"20020630","600610.SH",15.3422
"20020630","600611.SH",26.8651
"20020630","600612.SH",20.5332
"20020630","600613.SH",57.9394
"20020630","600614.SH",34.0084
"20020630","600615.SH",31.5543
"20020630","600616.SH",24.2132
"20020630","600617.SH",0.6213
"20020630","600618.SH",10.9982
"20020630","600619.SH",25.2575
"20020630","600620.SH",30.6835
"20020630","600621.SH",19.8942
"20020630","600622.SH",22.0772
"20020630","600623.SH",18.984
"20020630","600629.SH",20.4502
"20020630","600643.SH",21.8139
"20020630","600644.SH",25.5814
"20020630","600651.SH",12.1967
"20020630","600652.SH",26.3188
"20020630","600653.SH",8.7639
"20020630","600654.SH",22.34
"20020630","600655.SH",19.8644
"20020630","600656.SH",25.0688
"20020630","600662.SH",30.4932
"20020630","600673.SH",32.6846
"20020630","600675.SH",45.1146
"20020630","600679.SH",13.5046
"20020630","600681.SH",29.2123
"20020630","600683.SH",8.8506
"20020630","600691.SH",22.1549
"20020630","600701.SH",17.9664
"20020630","600704.SH",9.0724
"20020630","600707.SH",13.1997
"20020630","600708.SH",33.4542
"20020630","600713.SH",14.5071
"20020630","600721.SH",20.8132
"20020630","600722.SH",8.8417
"20020630","600725.SH",38.8024
"20020630","600737.SH",39.4913
"20020630","600760.SH",-6.8256
"20020630","600777.SH",23.9242
"20020630","600779.SH",36.6828
"20020630","600783.SH",24.4051
"20020630","600790.SH",19.4892
"20020630","600793.SH",19.4342
"20020630","600801.SH",32.5081
"20020630","600802.SH",32.4469
"20020630","600806.SH",25.9397
"20020630","600817.SH",4.1077
"20020630","600828.SH",10.5165
"20020630","600837.SH",15.1106
"20020630","600848.SH",31.0241
"20020630","600856.SH",24.3803
"20020630","600858.SH",9.9069
"20020630","600861.SH",18.8292
"20020630","600862.SH",-53.5327
"20020630","600866.SH",35.9756
"20020630","600870.SH",10.5373
"20020630","600878.SH",38.6885
"20020630","600882.SH",18.36
"20020630","600891.SH",20.409
"20020630","600892.SH",21.7012
"20020630","600896.SH",15.9379
"20020930","000007.SZ",40.8637
"20020930","000030.SZ",-484.3586
"20020930","000629.SZ",18.1324
"20020930","000662.SZ",46.6054
"20020930","000813.SZ",3.8474
"20020930","000838.SZ",-27.1072
"20020930","600179.SH",9.6107
"20020930","600247.SH",58.5513
"20020930","600306.SH",15.0538
"20020930","600318.SH",23.0226
"20020930","600520.SH",47.812
"20020930","600539.SH",32.0914
"20020930","600581.SH",11.598
"20020930","600608.SH",17.2
"20020930","600610.SH",15.3057
"20020930","600629.SH",21.8778
"20020930","600721.SH",20.4419
"20020930","600817.SH",3.5357
"20020930","600837.SH",13.9879
"20020930","600848.SH",30.7035
"20021231","000005.SZ",29.4927
"20021231","000007.SZ",64.2886
"20021231","000010.SZ",28.4659
"20021231","000018.SZ",12.496
"20021231","000024.SZ",14.6361
"20021231","000030.SZ",83.4868
"20021231","000034.SZ",9.218
"20021231","000037.SZ",33.0478
"20021231","000040.SZ",38.8427
"20021231","000059.SZ",12.7728
"20021231","000068.SZ",30.4085
"20021231","000408.SZ",19.9623
"20021231","000415.SZ",14.9242
"20021231","000421.SZ",20.2947
"20021231","000504.SZ",44.2597
"20021231","000505.SZ",16.4421
"20021231","000510.SZ",30.9034
"20021231","000511.SZ",48.708
"20021231","000526.SZ",96.2531
"20021231","000557.SZ",9.8573
"20021231","000587.SZ",9.9219
"20021231","000590.SZ",36.6724
"20021231","000591.SZ",11.6669
"20021231","000606.SZ",51.5588
"20021231","000609.SZ",30.4161
"20021231","000611.SZ",33.5093
"20021231","000615.SZ",10.0359
"20021231","000617.SZ",24.7656
"20021231","000622.SZ",28.1155
"20021231","000626.SZ",5.6377
"20021231","000629.SZ",17.5671
"20021231","000633.SZ",16.4649
"20021231","000659.SZ",25.8621
"20021231","000662.SZ",59.2706
"20021231","000667.SZ",34.3306
"20021231","000670.SZ",10.4248
"20021231","000676.SZ",37.2405
"20021231","000677.SZ",17.2749
"20021231","000691.SZ",32.1283
"20021231","000693.SZ",42.3454
"20021231","000709.SZ",17.9679
"20021231","000711.SZ",37.6944
"20021231","000717.SZ",15.572
"20021231","000790.SZ",35.7288
"20021231","000795.SZ",13.5731
"20021231","000799.SZ",61.7489
"20021231","000813.SZ",14.3739
"20021231","000815.SZ",16.4245
"20021231","000826.SZ",5.0926
"20021231","000831.SZ",17.0319
"20021231","000838.SZ",14.8612
"20021231","000856.SZ",24.623
"20021231","000863.SZ",9.536
"20021231","000889.SZ",33.1247
"20021231","000892.SZ",39.2619
"20021231","000893.SZ",23.2256
"20021231","000910.SZ",22.1175
"20021231","000912.SZ",25.071
"20021231","000913.SZ",18.2411
"20021231","000927.SZ",3.4911
"20021231","000933.SZ",35.9017
"20021231","000950.SZ",-2.2576
"20021231","000962.SZ",18.7423
"20021231","000967.SZ",34.358
"20021231","000968.SZ",21.6111
"20021231","000971.SZ",26.4425
"20021231","000972.SZ",23.5062
"20021231","000976.SZ",9.93
"20021231","000987.SZ",21.8211
"20021231","002010.SZ",30.2664
"20021231","002015.SZ",15.1924
"20021231","002019.SZ",33.0174
"20021231","002027.SZ",8.5386
"20021231","002036.SZ",25.9347
"20021231","002044.SZ",14.4651
"20021231","002049.SZ",33.631
"20021231","002050.SZ",33.9624
"20021231","600005.SH",15.3714
"20021231","600007.SH",59.379
"20021231","600026.SH",28.3714
"20021231","600053.SH",4.5867
"20021231","600055.SH",30.7365
"20021231","600068.SH",19.4971
"20021231","600069.SH",15.1291
"20021231","600071.SH",21.186
"20021231","600076.SH",63.7176
"20021231","600090.SH",27.5512
"20021231","600091.SH",18.2032
"20021231","600093.SH",35.2561
"20021231","600102.SH",16.9474
"20021231","600110.SH",45.5951
"20021231","600135.SH",42.3058
"20021231","600136.SH",5.9204
"20021231","600163.SH",22.4157
"20021231","600179.SH",18.3321
"20021231","600186.SH",19.92
"20021231","600201.SH",39.7842
"20021231","600212.SH",15.75
"20021231","600217.SH",40.4401
"20021231","600230.SH",16.599
"20021231","600233.SH",19.7808
"20021231","600234.SH",-14.0886
"20021231","600242.SH",39.9995
"20021231","600247.SH",60.021
"20021231","600265.SH",24.0693
"20021231","600277.SH",23.678
"20021231","600292.SH",31.3043
"20021231","600299.SH",15.2413
"20021231","600306.SH",15.7796
"20021231","600311.SH",22.4574
"20021231","600318.SH",24.0147
"20021231","600319.SH",17.2911
"20021231","600331.SH",20.3608
"20021231","600339.SH",16.4863
"20021231","600346.SH",29.5966
"20021231","600375.SH",15.1805
"20021231","600381.SH",21.6529
"20021231","600390.SH",18.4566
"20021231","600393.SH",61.96
"20021231","600401.SH",26.9434
"20021231","600408.SH",31.7866
"20021231","600432.SH",22.1687
"20021231","600444.SH",40.4003
"20021231","600462.SH",13.8048
"20021231","600482.SH",27.6976
"20021231","600509.SH",31.9694
"20021231","600515.SH",34.4853
"20021231","600520.SH",45.2299
"20021231","600539.SH",31.5809
"20021231","600546.SH",12.261
"20021231","600552.SH",24.1636
"20021231","600555.SH",19.7023
"20021231","600556.SH",56.7428
"20021231","600566.SH",29.2522
"20021231","600568.SH",61.8327
"20021231","600576.SH",14.1536
"20021231","600581.SH",12.1602
"20021231","600601.SH",10.0453
"20021231","600602.SH",12.8131
"20021231","600603.SH",10.9867
"20021231","600604.SH",21.7702
"20021231","600605.SH",14.1825
"20021231","600606.SH",26.457
"20021231","600607.SH",21.587
"20021231","600608.SH",15.8793
"20021231","600609.SH",18.1793
"20021231","600610.SH",14.4511
"20021231","600611.SH",26.9768
"20021231","600612.SH",20.2008
"20021231","600613.SH",13.8461
"20021231","600614.SH",41.2583
"20021231","600615.SH",37.5125
"20021231","600616.SH",16.5398
"20021231","600617.SH",-16.0573
"20021231","600618.SH",13.6526
"20021231","600619.SH",22.4918
"20021231","600620.SH",41.8632
"20021231","600621.SH",24.125
"20021231","600622.SH",18.344
"20021231","600623.SH",18.9678
"20021231","600629.SH",16.497
"20021231","600643.SH",18.7506
"20021231","600644.SH",28.1079
"20021231","600651.SH",15.4302
"20021231","600652.SH",31.0889
"20021231","600653.SH",12.3868
"20021231","600654.SH",22.6381
"20021231","600655.SH",21.0517
"20021231","600656.SH",25.4444
"20021231","600662.SH",31.9983
"20021231","600673.SH",32.8897
"20021231","600675.SH",34.9867
"20021231","600679.SH",14.9319
"20021231","600681.SH",18.9356
"20021231","600683.SH",8.6477
"20021231","600691.SH",28.251
"20021231","600701.SH",15.7419
"20021231","600704.SH",8.6406
"20021231","600707.SH",16.0536
"20021231","600708.SH",36.1882
"20021231","600713.SH",12.7442
"20021231","600721.SH",19.9349
"20021231","600722.SH",10.0041
"20021231","600725.SH",26.6391
"20021231","600737.SH",37.3676
"20021231","600760.SH",9.3558
"20021231","600777.SH",24.6512
"20021231","600779.SH",33.653
"20021231","600783.SH",20.1229
"20021231","600790.SH",18.9089
"20021231","600793.SH",4.6407
"20021231","600802.SH",30.9382
"20021231","600806.SH",33.1689
"20021231","600817.SH",4.8905
"20021231","600828.SH",10.2813
"20021231","600837.SH",15.593
"20021231","600848.SH",29.0925
"20021231","600856.SH",26.8049
"20021231","600858.SH",1.1411
"20021231","600861.SH",17.9882
"20021231","600862.SH",8.8025
"20021231","600866.SH",37.9784
"20021231","600870.SH",11.9389
"20021231","600878.SH",-117.7202
"20021231","600882.SH",15.0932
"20021231","600891.SH",24.6851
"20021231","600892.SH",22.1833
"20021231","600896.SH",13.2377
"20021231","600962.SH",27.411
"20021231","600965.SH",22.4176
"20021231","600978.SH",26.7312
"20021231","600980.SH",27.1244
"20021231","600984.SH",27.74
"20030331","000005.SZ",35.3545
"20030331","000007.SZ",71.4356
"20030331","000010.SZ",23.6286
"20030331","000018.SZ",12.1517
"20030331","000024.SZ",13.8353
"20030331","000030.SZ",63.7032
"20030331","000034.SZ",-10.0666
"20030331","000037.SZ",30.054
"20030331","000040.SZ",38.4352
"20030331","000059.SZ",12.7941
"20030331","000068.SZ",12.4089
"20030331","000408.SZ",4.1977
"20030331","000415.SZ",13.3799
"20030331","000421.SZ",19.7205
"20030331","000504.SZ",36.0599
"20030331","000505.SZ",-2.7475
"20030331","000510.SZ",32.4777
"20030331","000511.SZ",48.3724
"20030331","000526.SZ",89.8075
"20030331","000557.SZ",-6.4306
"20030331","000587.SZ",6.2093
"20030331","000590.SZ",38.7807
"20030331","000591.SZ",-8.156
"20030331","000606.SZ",36.6877
"20030331","000609.SZ",30.3588
"20030331","000611.SZ",38.7187
"20030331","000615.SZ",9.9253
"20030331","000617.SZ",24.7002
"20030331","000622.SZ",20.4753
"20030331","000626.SZ",-12.0632
"20030331","000629.SZ",19.3249
"20030331","000633.SZ",17.0338
"20030331","000659.SZ",25.1125
"20030331","000662.SZ",59.1251
"20030331","000667.SZ",27.7506
"20030331","000670.SZ",-27.0106
"20030331","000676.SZ",29.6672
"20030331","000677.SZ",18.3023
"20030331","000691.SZ",-3.5234
"20030331","000693.SZ",41.6699
"20030331","000709.SZ",18.6564
"20030331","000711.SZ",32.9837
"20030331","000717.SZ",17.8283
"20030331","000790.SZ",19.3852
"20030331","000795.SZ",12.7239
"20030331","000799.SZ",58.5469
"20030331","000813.SZ",15.7787
"20030331","000815.SZ",17.5511
"20030331","000831.SZ",17.6777
"20030331","000838.SZ",14.4378
"20030331","000856.SZ",24.2077
"20030331","000863.SZ",10.3162
"20030331","000889.SZ",16.9312
"20030331","000892.SZ",27.5317
"20030331","000893.SZ",20.513
"20030331","000910.SZ",22.6531
"20030331","000912.SZ",27.0631
"20030331","000913.SZ",19.6632
"20030331","000927.SZ",-8.1164
"20030331","000933.SZ",20.088
"20030331","000950.SZ",-0.21
"20030331","000962.SZ",-4.1261
"20030331","000967.SZ",24.3409
"20030331","000968.SZ",21.5104
"20030331","000971.SZ",25.6135
"20030331","000972.SZ",15.4712
"20030331","000976.SZ",-12.9159
"20030331","000987.SZ",21.316
"20030331","600005.SH",16.1426
"20030331","600007.SH",60.6892
"20030331","600053.SH",6.0967
"20030331","600055.SH",30.8758
"20030331","600068.SH",21.6836
"20030331","600069.SH",14.9845
"20030331","600071.SH",21.8564
"20030331","600076.SH",64.8085
"20030331","600090.SH",26.9773
"20030331","600091.SH",16.3654
"20030331","600093.SH",34.9378
"20030331","600102.SH",16.8439
"20030331","600110.SH",42.1555
"20030331","600135.SH",40.4283
"20030331","600136.SH",-1.293
"20030331","600163.SH",20.5023
"20030331","600179.SH",20.6737
"20030331","600186.SH",19.1421
"20030331","600201.SH",37.831
"20030331","600212.SH",17.8362
"20030331","600217.SH",40.4524
"20030331","600230.SH",16.3204
"20030331","600233.SH",20.058
"20030331","600234.SH",-16.5949
"20030331","600242.SH",37.0742
"20030331","600247.SH",62.6849
"20030331","600265.SH",23.479
"20030331","600277.SH",21.7809
"20030331","600292.SH",28.914
"20030331","600299.SH",15.2362
"20030331","600306.SH",15.6857
"20030331","600311.SH",-4.8499
"20030331","600318.SH",23.7019
"20030331","600319.SH",17.7666
"20030331","600331.SH",18.026
"20030331","600339.SH",13.1017
"20030331","600346.SH",28.3023
"20030331","600381.SH",18.8597
"20030331","600390.SH",19.1141
"20030331","600393.SH",61.3343
"20030331","600509.SH",33.644
"20030331","600520.SH",44.41
"20030331","600539.SH",31.0272
"20030331","600555.SH",18.5043
"20030331","600556.SH",58.2732
"20030331","600566.SH",28.5867
"20030331","600568.SH",62.3827
"20030331","600601.SH",9.533
"20030331","600602.SH",12.8776
"20030331","600603.SH",-31.3585
"20030331","600604.SH",21.6903
"20030331","600605.SH",13.2908
"20030331","600606.SH",28.211
"20030331","600607.SH",21.117
"20030331","600608.SH",9.7319
"20030331","600609.SH",18.1821
"20030331","600610.SH",14.2428
"20030331","600611.SH",26.9025
"20030331","600612.SH",16.7469
"20030331","600613.SH",23.7272
"20030331","600614.SH",34.976
"20030331","600615.SH",35.6545
"20030331","600616.SH",14.7827
"20030331","600617.SH",-22.2428
"20030331","600618.SH",15.0169
"20030331","600619.SH",16.7786
"20030331","600620.SH",35.6021
"20030331","600621.SH",23.2276
"20030331","600622.SH",18.4424
"20030331","600623.SH",18.7442
"20030331","600629.SH",15.0796
"20030331","600643.SH",18.2845
"20030331","600644.SH",27.7052
"20030331","600651.SH",17.0153
"20030331","600652.SH",34.3684
"20030331","600653.SH",13.0916
"20030331","600654.SH",21.8302
"20030331","600655.SH",24.5053
"20030331","600656.SH",27.4221
"20030331","600662.SH",32.1976
"20030331","600673.SH",31.7718
"20030331","600675.SH",32.7577
"20030331","600679.SH",15.2025
"20030331","600681.SH",15.3891
"20030331","600683.SH",8.7712
"20030331","600691.SH",26.0657
"20030331","600701.SH",18.4858
"20030331","600704.SH",8.4012
"20030331","600707.SH",17.4896
"20030331","600708.SH",36.8192
"20030331","600713.SH",11.6104
"20030331","600721.SH",19.9531
"20030331","600722.SH",10.6843
"20030331","600725.SH",26.5072
"20030331","600737.SH",38.986
"20030331","600760.SH",8.2918
"20030331","600777.SH",24.8543
"20030331","600779.SH",32.8366
"20030331","600783.SH",19.07
"20030331","600790.SH",18.5057
"20030331","600793.SH",2.8621
"20030331","600801.SH",31.0002
"20030331","600802.SH",32.0276
"20030331","600806.SH",33.2622
"20030331","600817.SH",5.5903
"20030331","600828.SH",-12.8154
"20030331","600837.SH",14.7326
"20030331","600848.SH",29.4944
"20030331","600856.SH",27.1072
"20030331","600858.SH",0.3671
"20030331","600861.SH",17.8258
"20030331","600862.SH",9.5804
"20030331","600866.SH",40.2374
"20030331","600870.SH",12.3326
"20030331","600878.SH",-247.6961
"20030331","600882.SH",16.1223
"20030331","600891.SH",26.4698
"20030331","600892.SH",21.5878
"20030331","600896.SH",11.3293
"20030630","000005.SZ",41.4035
"20030630","000007.SZ",64.797
"20030630","000010.SZ",31.7898
"20030630","000018.SZ",12.8693
"20030630","000024.SZ",14.4179
"20030630","000030.SZ",137.2373
"20030630","000034.SZ",9.0024
"20030630","000037.SZ",27.6361
"20030630","000040.SZ",32.1146
"20030630","000059.SZ",13.1004
"20030630","000068.SZ",29.7463
"20030630","000408.SZ",18.7636
"20030630","000415.SZ",14.9715
"20030630","000421.SZ",19.5317
"20030630","000504.SZ",42.6993
"20030630","000505.SZ",17.9696
"20030630","000510.SZ",31.0568
"20030630","000511.SZ",49.4377
"20030630","000557.SZ",12.6927
"20030630","000587.SZ",0.368
"20030630","000590.SZ",38.3866
"20030630","000591.SZ",9.8786
"20030630","000606.SZ",47.0657
"20030630","000609.SZ",30.0575
"20030630","000611.SZ",40.94
"20030630","000615.SZ",11.1683
"20030630","000617.SZ",24.1558
"20030630","000622.SZ",24.8725
"20030630","000626.SZ",5.5257
"20030630","000629.SZ",19.9015
"20030630","000633.SZ",20.023
"20030630","000659.SZ",23.9087
"20030630","000662.SZ",63.2139
"20030630","000667.SZ",42.2262
"20030630","000670.SZ",11.2048
"20030630","000676.SZ",41.9293
"20030630","000677.SZ",18.5416
"20030630","000691.SZ",16.1172
"20030630","000693.SZ",37.8731
"20030630","000709.SZ",17.8516
"20030630","000711.SZ",30.1043
"20030630","000717.SZ",18.5843
"20030630","000790.SZ",36.9214
"20030630","000795.SZ",13.5548
"20030630","000799.SZ",69.5259
"20030630","000813.SZ",16.9384
"20030630","000815.SZ",17.1636
"20030630","000826.SZ",23.4619
"20030630","000831.SZ",17.4017
"20030630","000838.SZ",19.2939
"20030630","000856.SZ",24.1839
"20030630","000863.SZ",9.9272
"20030630","000889.SZ",33.9019
"20030630","000892.SZ",34.1279
"20030630","000893.SZ",17.0482
"20030630","000910.SZ",20.9474
"20030630","000912.SZ",28.3039
"20030630","000913.SZ",20.2029
"20030630","000927.SZ",10.9034
"20030630","000933.SZ",36.4447
"20030630","000950.SZ",1.3718
"20030630","000962.SZ",20.4449
"20030630","000967.SZ",32.3015
"20030630","000968.SZ",22.3693
"20030630","000971.SZ",25.4932
"20030630","000972.SZ",22.9272
"20030630","000976.SZ",10.3036
