"REPORT_PERIOD","S_INFO_WINDCODE","S_FA_ROE"
"20150331","601169.SH",5.0839
"20150331","000005.SZ",-1.2118
"20150331","000021.SZ",1.022
"20150331","000159.SZ",-0.5169
"20150331","000617.SZ",0.3798
"20150331","002231.SZ",-0.7852
"20150331","603333.SH",-0.2318
"20150331","300472.SZ",3.3193
"20150331","300208.SZ",8.1042
"20150331","000779.SZ",-3.5512
"20150331","000916.SZ",1.5663
"20150331","600291.SH",2.2208
"20150331","600487.SH",1.2193
"20150331","600168.SH",2.1489
"20150331","600131.SH",2.8726
"20150331","600448.SH",0.6256
"20150331","002485.SZ",0.2435
"20150331","000529.SZ",1.743
"20150331","300187.SZ",0.7067
"20150331","002284.SZ",1.782
"20150331","300139.SZ",2.4564
"20150331","002513.SZ",-0.4413
"20150331","600612.SH",7.1137
"20150331","600822.SH",1.0416
"20150331","600855.SH",-0.7006
"20150331","600501.SH",0.5714
"20150331","000918.SZ",-3.4509
"20150331","000061.SZ",-0.1124
"20150331","300479.SZ",6.8071
"20150331","002253.SZ",0.5244
"20150331","002246.SZ",0.5517
"20150331","002385.SZ",1.7135
"20150331","002400.SZ",3.3415
"20150331","A12279.SH",0.9113
"20150331","A15149.SZ",9.4618
"20150331","300491.SZ",2.2017
"20150331","300076.SZ",-0.1461
"20150331","000637.SZ",1.8613
"20150331","002301.SZ",0.6236
"20150331","600506.SH",-0.6716
"20150331","000862.SZ",-0.321
"20150331","000758.SZ",1.271
"20150331","000851.SZ",-0.217
"20150331","002457.SZ",0.0385
"20150331","002691.SZ",0.8375
"20150331","002701.SZ",6.9057
"20150331","600188.SH",0.5657
"20150331","601011.SH",-0.5489
"20150331","600815.SH",-2.2784
"20150331","000825.SZ",0.0716
"20150331","002556.SZ",1.6493
"20150331","600146.SH",-1.6558
"20150331","002036.SZ",-0.0691
"20150331","002300.SZ",1.3276
"20150331","002375.SZ",3.0508
"20150331","002523.SZ",0.299
"20150331","002637.SZ",0.8956
"20150331","300477.SZ",-3.1662
"20150331","600889.SH",-0.1896
"20150331","601515.SH",7.1859
"20150331","603806.SH",2.8087
"20150331","600302.SH",-1.6113
"20150331","600626.SH",1.0984
"20150331","000543.SZ",3.7204
"20150331","000558.SZ",0.1711
"20150331","000616.SZ",0.2164
"20150331","000651.SZ",6.0939
"20150331","000693.SZ",-0.5151
"20150331","000760.SZ",-1.5384
"20150331","600605.SH",0.64
"20150331","600995.SH",6.7466
"20150331","002661.SZ",3.0928
"20150331","603108.SH",2.706
"20150331","002099.SZ",4.8087
"20150331","002398.SZ",2.5752
"20150331","601226.SH",0.8983
"20150331","600117.SH",-2.9637
"20150331","600998.SH",1.5062
"20150331","603111.SH",3.5325
"20150331","000735.SZ",0.9167
"20150331","000050.SZ",1.5739
"20150331","300273.SZ",5.9636
"20150331","002605.SZ",3.4301
"20150331","002431.SZ",-1.0184
"20150331","600122.SH",1.6781
"20150331","600463.SH",0.9672
"20150331","600077.SH",0.1818
"20150331","600481.SH",2.3342
"20150331","600428.SH",3.8066
"20150331","000517.SZ",0.0633
"20150331","300496.SZ",10.9244
"20150331","002756.SZ",3.0251
"20150331","600348.SH",0.5097
"20150331","600037.SH",1.6915
"20150331","600081.SH",6.553
"20150331","600346.SH",-5.1629
"20150331","600479.SH",1.7519
"20150331","000826.SZ",3.0637
"20150331","000850.SZ",2.114
"20150331","002759.SZ",5.771
"20150331","603026.SH",2.3513
"20150331","603568.SH",7.0719
"20150331","002758.SZ",3.3101
"20150331","002022.SZ",3.9431
"20150331","000014.SZ",0.0505
"20150331","000713.SZ",1.4972
"20150331","000697.SZ",0.2743
"20150331","000401.SZ",-5.2161
"20150331","000951.SZ",1.4746
"20150331","300315.SZ",1.9384
"20150331","600069.SH",-6.0661
"20150331","600249.SH",-2.4781
"20150331","600663.SH",2.5181
"20150331","603077.SH",0.8015
"20150331","600039.SH",1.1338
"20150331","600106.SH",1.321
"20150331","A15197.SH",3.703
"20150331","300562.SZ",5.8803
"20150331","A12276.SZ",-2.4839
"20150331","A12082.SZ",3.9304
"20150331","002373.SZ",4.674
"20150331","600858.SH",3.6659
"20150331","603611.SH",2.9984
"20150331","603021.SH",1.5123
"20150331","603808.SH",5.0008
"20150331","600761.SH",2.4095
"20150331","601158.SH",2.3821
"20150331","000792.SZ",0.0753
"20150331","600782.SH",-1.4777
"20150331","600795.SH",3.451
"20150331","600841.SH",1.2195
"20150331","600872.SH",2.2358
"20150331","600874.SH",1.7127
"20150331","600883.SH",4.339
"20150331","600295.SH",1.5153
"20150331","002423.SZ",-0.598
"20150331","002425.SZ",0.4333
"20150331","600732.SH",-1.83
"20150331","000498.SZ",1.2422
"20150331","A14300.SZ",2.1886
"20150331","601002.SH",-0.4942
"20150331","600590.SH",0.1536
"20150331","601100.SH",0.1581
"20150331","600617.SH",8.6651
"20150331","002016.SZ",-1.5925
"20150331","300035.SZ",0.8685
"20150331","002199.SZ",-2.7033
"20150331","300145.SZ",2.0486
"20150331","600335.SH",3.1523
"20150331","600876.SH",-95.9668
"20150331","601328.SH",3.9481
"20150331","000789.SZ",2.2761
"20150331","000828.SZ",4.2125
"20150331","002454.SZ",3.0999
"20150331","002135.SZ",0.9505
"20150331","002632.SZ",1.0883
"20150331","600792.SH",-2.3273
"20150331","600065.SH",2.9772
"20150331","002080.SZ",1.0878
"20150331","000816.SZ",0.5571
"20150331","000819.SZ",1.8517
"20150331","000856.SZ",-6.4802
"20150331","000903.SZ",2.0118
"20150331","300053.SZ",0.6384
"20150331","002069.SZ",-0.8366
"20150331","002592.SZ",2.611
"20150331","601989.SH",0.6372
"20150331","002393.SZ",1.5994
"20150331","601186.SH",2.3504
"20150331","600206.SH",0.4723
"20150331","002551.SZ",2.5062
"20150331","002063.SZ",2.368
"20150331","600730.SH",1.9931
"20150331","300164.SZ",-0.8502
"20150331","600130.SH",0.9873
"20150331","600137.SH",0.09
"20150331","300511.SZ",4.1164
"20150331","002515.SZ",1.0876
"20150331","002573.SZ",2.7027
"20150331","002580.SZ",0.6845
"20150331","600518.SH",4.7758
"20150331","603012.SH",2.0658
"20150331","A14712.SH",1.5055
"20150331","601127.SH",4.0341
"20150331","002514.SZ",1.6416
"20150331","002141.SZ",-1.0231
"20150331","002274.SZ",-1.8582
"20150331","002545.SZ",0.4804
"20150331","300278.SZ",3.0654
"20150331","002338.SZ",1.789
"20150331","300227.SZ",0.609
"20150331","000762.SZ",-1.1126
"20150331","000488.SZ",0.6886
"20150331","600009.SH",3.3421
"20150331","600056.SH",3.4996
"20150331","600537.SH",0.5814
"20150331","600614.SH",1.6811
"20150331","600877.SH",-19.3895
"20150331","000609.SZ",-0.3402
"20150331","002319.SZ",-0.6429
"20150331","000605.SZ",0.5903
"20150331","002651.SZ",2.0472
"20150331","002223.SZ",6.0328
"20150331","002283.SZ",0.9294
"20150331","300229.SZ",0.1406
"20150331","002512.SZ",0.2911
"20150331","300092.SZ",0.2125
"20150331","300294.SZ",5.1333
"20150331","002766.SZ",2.5559
"20150331","300475.SZ",4.9624
"20150331","300143.SZ",0.4084
"20150331","002692.SZ",1.6741
"20150331","002530.SZ",0.2754
"20150331","002534.SZ",1.6564
"20150331","600480.SH",1.5741
"20150331","000926.SZ",2.1422
"20150331","600079.SH",2.2336
"20150331","603968.SH",6.6931
"20150331","000738.SZ",0.4897
"20150331","601118.SH",-1.2328
"20150331","601801.SH",4.1965
"20150331","600886.SH",5.1662
"20150331","600768.SH",-10.0499
"20150331","002133.SZ",0.0367
"20150331","000777.SZ",1.7988
"20150331","600271.SH",4.6398
"20150331","600350.SH",1.7025
"20150331","600278.SH",1.5946
"20150331","600470.SH",-0.3183
"20150331","002683.SZ",0.7914
"20150331","601288.SH",5.023
"20150331","601618.SH",2.6566
"20150331","600257.SH",0.7326
"20150331","600753.SH",-0.1353
"20150331","600596.SH",0.0899
"20150331","600421.SH",1.4007
"20150331","600971.SH",-2.3885
"20150331","600984.SH",-3.0399
"20150331","000915.SZ",4.3092
"20150331","000806.SZ",2.1824
"20150331","002712.SZ",1.8297
"20150331","002492.SZ",0.5665
"20150331","000056.SZ",0.2948
"20150331","000750.SZ",5.9665
"20150331","000861.SZ",1.5596
"20150331","000965.SZ",0.6877
"20150331","300057.SZ",1.1895
"20150331","300058.SZ",-2.2996
"20150331","002192.SZ",-3.4769
"20150331","000726.SZ",2.2912
"20150331","601998.SH",4.12
"20150331","601069.SH",0.8662
"20150331","600962.SH",-0.3614
"20150331","002505.SZ",0.018
"20150331","000408.SZ",0.407
"20150331","000582.SZ",2.9907
"20150331","000783.SZ",5.3713
"20150331","000710.SZ",-4.3411
"20150331","600570.SH",3.5873
"20150331","300183.SZ",3.2867
"20150331","002749.SZ",5.3005
"20150331","300342.SZ",3.0608
"20150331","300259.SZ",1.5663
"20150331","600066.SH",3.3977
"20150331","600403.SH",-0.6789
"20150331","600199.SH",0.9905
"20150331","000623.SZ",4.5227
"20150331","002571.SZ",0.1526
"20150331","300466.SZ",1.5292
"20150331","300467.SZ",15.6388
"20150331","300463.SZ",6.1848
"20150331","603300.SH",3.3367
"20150331","600070.SH",0.1079
"20150331","600173.SH",1.2533
"20150331","600213.SH",-24.2718
"20150331","600311.SH",0.124
"20150331","600329.SH",4.2211
"20150331","300123.SZ",-0.6698
"20150331","600985.SH",1.6247
"20150331","601016.SH",1.9765
"20150331","601313.SH",2.3729
"20150331","603600.SH",5.6985
"20150331","600148.SH",1.4059
"20150331","000976.SZ",-6.741
"20150331","600057.SH",1.9351
"20150331","600093.SH",2.7107
"20150331","600113.SH",0.3243
"20150331","600151.SH",-2.3313
"20150331","600158.SH",0.7163
"20150331","002472.SZ",1.7312
"20150331","603616.SH",2.2795
"20150331","600055.SH",-3.0124
"20150331","600507.SH",2.24
"20150331","601116.SH",1.7451
"20150331","601601.SH",4.0708
"20150331","600210.SH",0.8216
"20150331","002781.SZ",5.5132
"20150331","000606.SZ",-2.5042
"20150331","000821.SZ",2.1907
"20150331","603010.SH",3.6115
"20150331","002155.SZ",-0.6613
"20150331","002196.SZ",0.6583
"20150331","002131.SZ",3.6912
"20150331","002130.SZ",1.0322
"20150331","002721.SZ",2.2431
"20150331","300251.SZ",0.0997
"20150331","002019.SZ",3.2549
"20150331","600543.SH",1.3922
"20150331","300470.SZ",4.7459
"20150331","600250.SH",-18.7499
"20150331","600353.SH",0.6812
"20150331","600680.SH",-0.5192
"20150331","000972.SZ",-0.8905
"20150331","002755.SZ",3.8125
"20150331","603718.SH",5.8788
"20150331","A11228.SZ",5.4631
"20150331","300497.SZ",6.6932
"20150331","300464.SZ",1.9525
"20150331","002770.SZ",2.3312
"20150331","002239.SZ",0.3757
"20150331","002262.SZ",5.5942
"20150331","002275.SZ",2.1687
"20150331","002311.SZ",0.2862
"20150331","002327.SZ",4.5602
"20150331","002350.SZ",0.1446
"20150331","000796.SZ",1.4914
"20150331","002747.SZ",1.3783
"20150331","000768.SZ",-1.6665
"20150331","000700.SZ",4.1965
"20150331","000949.SZ",0.8338
"20150331","000982.SZ",0.1292
"20150331","002432.SZ",-2.2573
"20150331","000798.SZ",0.5183
"20150331","600461.SH",2.8195
"20150331","000599.SZ",0.351
"20150331","600385.SH",2.2834
"20150331","600060.SH",4.3656
"20150331","600693.SH",2.6438
"20150331","600802.SH",-6.1231
"20150331","002218.SZ",0.3395
"20150331","601567.SH",1.5125
"20150331","601107.SH",2.4079
"20150331","600547.SH",-0.7465
"20150331","600030.SH",3.759
"20150331","600960.SH",0.9167
"20150331","600477.SH",0.9169
"20150331","600015.SH",3.9999
"20150331","600221.SH",3.1556
"20150331","600240.SH",-1.1614
"20150331","000004.SZ",-2.3361
"20150331","000510.SZ",-7.4248
"20150331","000548.SZ",0.0726
"20150331","000592.SZ",0.0736
"20150331","000859.SZ",-0.617
"20150331","000869.SZ",7.4653
"20150331","000892.SZ",-13.1726
"20150331","000895.SZ",5.7594
"20150331","A15159.SZ",1.525
"20150331","A14092.SH",1.8981
"20150331","002779.SZ",3.2347
"20150331","300483.SZ",5.5193
"20150331","300486.SZ",0.5877
"20150331","300489.SZ",2.1409
"20150331","A15107.SZ",0.0822
"20150331","002002.SZ",2.8076
"20150331","000008.SZ",3.3732
"20150331","000153.SZ",0.5361
"20150331","002295.SZ",-0.8765
"20150331","000541.SZ",3.2242
"20150331","002313.SZ",-0.8134
"20150331","601777.SH",1.8718
"20150331","603299.SH",0.9856
"20150331","603006.SH",2.6032
"20150331","600691.SH",0.4416
"20150331","600705.SH",2.9854
"20150331","600777.SH",-2.4999
"20150331","600969.SH",0.739
"20150331","600992.SH",0.2903
"20150331","600798.SH",0.0248
"20150331","002389.SZ",0.9181
"20150331","002517.SZ",0.7014
"20150331","002611.SZ",0.8739
"20150331","002557.SZ",2.4421
"20150331","300351.SZ",2.0701
"20150331","603828.SH",3.3955
"20150331","600606.SH",-2.3617
"20150331","600022.SH",-1.6492
"20150331","000060.SZ",0.8742
"20150331","000571.SZ",1.1952
"20150331","300492.SZ",4.7932
"20150331","A15179.SH",-0.8471
"20150331","002778.SZ",1.7033
"20150331","603227.SH",-0.8436
"20150331","600316.SH",0.0099
"20150331","002018.SZ",0.3369
"20150331","600557.SH",3.2135
"20150331","002636.SZ",1.1306
"20150331","601555.SH",4.2371
"20150331","600063.SH",0.5215
"20150331","601608.SH",1.2194
"20150331","002372.SZ",2.6749
"20150331","600467.SH",0.2716
"20150331","600336.SH",2.3296
"20150331","600235.SH",-0.6958
"20150331","300118.SZ",-0.7649
"20150331","600012.SH",2.8948
"20150331","300151.SZ",1.2652
"20150331","300066.SZ",1.7696
"20150331","002490.SZ",0.1703
"20150331","002397.SZ",2.4652
"20150331","002101.SZ",1.8296
"20150331","603993.SH",2.0669
"20150331","603898.SH",0.8525
"20150331","600546.SH",0.094
"20150331","002593.SZ",0.9721
"20150331","002714.SZ",-1.042
"20150331","600109.SH",3.773
"20150331","002564.SZ",0.7627
"20150331","601788.SH",5.6707
"20150331","600393.SH",1.0454
"20150331","300114.SZ",0.9892
"20150331","002241.SZ",3.1846
"20150331","300334.SZ",0.6723
"20150331","000037.SZ",-7.2123
"20150331","002079.SZ",0.2388
"20150331","300029.SZ",0.6107
"20150331","002031.SZ",1.6521
"20150331","000507.SZ",-0.7884
"20150331","000812.SZ",0.8184
"20150331","600156.SH",-1.209
"20150331","002554.SZ",1.5253
"20150331","300433.SZ",4.8495
"20150331","002568.SZ",2.0609
"20150331","002596.SZ",-0.8214
"20150331","300469.SZ",-13.5964
"20150331","601968.SH",1.6572
"20150331","300178.SZ",2.7231
"20150331","300427.SZ",-1.4222
"20150331","300056.SZ",3.136
"20150331","002145.SZ",-1.6467
"20150331","600973.SH",0.8111
"20150331","002064.SZ",2.9637
"20150331","000589.SZ",1.1418
"20150331","600563.SH",3.6945
"20150331","002404.SZ",0.8874
"20150331","600265.SH",-189.5555
"20150331","600290.SH",1.4924
"20150331","600315.SH",4.8654
"20150331","600345.SH",0.7717
"20150331","600358.SH",0.726
"20150331","000902.SZ",6.2104
"20150331","601211.SH",6.1698
"20150331","601908.SH",0.9323
"20150331","600157.SH",0.2464
"20150331","603555.SH",3.368
"20150331","002267.SZ",6.5164
"20150331","A14107.SH",3.303
"20150331","600325.SH",1.3297
"20150331","600496.SH",1.3634
"20150331","600128.SH",0.3082
"20150331","600098.SH",1.6892
"20150331","002123.SZ",0.5808
"20150331","002409.SZ",1.4217
"20150331","002591.SZ",-1.1493
"20150331","002657.SZ",1.2644
"20150331","002684.SZ",0.2293
"20150331","002474.SZ",0.5975
"20150331","002371.SZ",0.1144
"20150331","600736.SH",0.4467
"20150331","600084.SH",-2.1537
"20150331","600182.SH",3.5127
"20150331","002113.SZ",0.0407
"20150331","300385.SZ",1.7156
"20150331","002520.SZ",1.7505
"20150331","002574.SZ",1.59
"20150331","002171.SZ",-0.2806
"20150331","002619.SZ",0.6033
"20150331","002426.SZ",1.51
"20150331","000088.SZ",1.4443
"20150331","000419.SZ",2.0082
"20150331","000531.SZ",3.6063
"20150331","000572.SZ",1.78
"20150331","000626.SZ",19.7499
"20150331","603729.SH",-0.4444
"20150331","600657.SH",-0.3788
"20150331","601238.SH",1.4891
"20150331","000025.SZ",0.1548
"20150331","002060.SZ",0.7617
"20150331","002139.SZ",1.8037
"20150331","300460.SZ",2.4392
"20150331","603355.SH",5.8868
"20150331","600293.SH",0.0678
"20150331","600723.SH",2.3037
"20150331","300127.SZ",1.7937
"20150331","300247.SZ",1.0054
"20150331","002370.SZ",1.9307
"20150331","002738.SZ",0.0351
"20150331","002235.SZ",0.4377
"20150331","002082.SZ",0.7995
"20150331","601611.SH",3.0469
"20150331","000732.SZ",5.2987
"20150331","002510.SZ",1.065
"20150331","600138.SH",1.525
"20150331","002194.SZ",0.9903
"20150331","600725.SH",-90.1652
"20150331","600420.SH",4.4051
"20150331","600183.SH",2.7641
"20150331","600020.SH",2.5968
"20150331","600071.SH",-0.6312
"20150331","000426.SZ",0.2842
"20150331","600603.SH",-19.7269
"20150331","600500.SH",1.1161
"20150331","600526.SH",1.5954
"20150331","600531.SH",0.3164
"20150331","600232.SH",0.288
"20150331","601939.SH",5.2593
"20150331","601699.SH",0.3834
"20150331","600860.SH",-2.8144
"20150331","601918.SH",-7.5785
"20150331","603869.SH",0.5359
"20150331","300002.SZ",0.8094
"20150331","300045.SZ",0.5735
"20150331","002307.SZ",0.3398
"20150331","300133.SZ",2.402
"20150331","002120.SZ",1.5117
"20150331","000423.SZ",8.5054
"20150331","000023.SZ",-0.5016
"20150331","002646.SZ",6.9554
"20150331","600525.SH",1.5232
"20150331","600824.SH",3.0925
"20150331","600643.SH",2.4589
"20150331","300146.SZ",6.2512
"20150331","002148.SZ",0.7216
"20150331","600848.SH",-1.4839
"20150331","600743.SH",0.705
"20150331","601233.SH",1.4812
"20150331","601339.SH",1.8247
"20150331","600857.SH",1.9116
"20150331","600771.SH",-1.395
"20150331","000893.SZ",-5.932
"20150331","000898.SZ",0.0396
"20150331","000980.SZ",1.003
"20150331","000988.SZ",1.0209
"20150331","600981.SH",0.4097
"20150331","300094.SZ",-1.2907
"20150331","002302.SZ",-2.5756
"20150331","300382.SZ",3.8448
"20150331","300318.SZ",0.619
"20150331","600275.SH",-1.2839
"20150331","000501.SZ",7.1045
"20150331","000516.SZ",5.9316
"20150331","000672.SZ",1.6315
"20150331","000911.SZ",1.9533
"20150331","002087.SZ",0.6141
"20150331","000652.SZ",0.1438
"20150331","600639.SH",0.9527
"20150331","600613.SH",2.2764
"20150331","600186.SH",-12.6126
"20150331","600624.SH",0.6088
"20150331","600261.SH",3.5257
"20150331","600398.SH",11.6112
"20150331","601808.SH",2.0305
"20150331","600133.SH",0.5288
"20150331","600058.SH",-1.1301
"20150331","000989.SZ",2.513
"20150331","002062.SZ",2.6477
"20150331","601336.SH",7.0851
"20150331","002599.SZ",0.1446
"20150331","002650.SZ",3.0003
"20150331","002686.SZ",1.7072
"20150331","600707.SH",-5.3121
"20150331","600054.SH",0.6425
"20150331","600491.SH",1.1269
"20150331","601718.SH",1.6357
"20150331","002096.SZ",1.0295
"20150331","600283.SH",0.2304
"20150331","600390.SH",0.0169
"20150331","600610.SH",0.2727
"20150331","600701.SH",-2.3422
"20150331","600712.SH",0.0975
"20150331","600744.SH",8.7249
"20150331","600766.SH",3.4694
"20150331","600285.SH",2.4329
"20150331","300299.SZ",-0.3034
"20150331","300006.SZ",0.5686
"20150331","601898.SH",0.0175
"20150331","603001.SH",2.7608
"20150331","002280.SZ",7.0628
"20150331","300091.SZ",1.2035
"20150331","002435.SZ",0.6305
"20150331","002243.SZ",-0.9614
"20150331","000799.SZ",1.1344
"20150331","300184.SZ",1.5744
"20150331","601636.SH",0.7354
"20150331","000971.SZ",-27.9191
"20150331","002058.SZ",-2.2348
"20150331","600499.SH",3.5889
"20150331","002390.SZ",1.3694
"20150331","601008.SH",0.4724
"20150331","002735.SZ",1.2533
"20150331","300425.SZ",0.8383
"20150331","000778.SZ",0.2777
"20150331","601333.SH",0.9758
"20150331","000010.SZ",-0.3978
"20150331","600036.SH",5.3336
"20150331","600280.SH",5.4176
"20150331","600310.SH",-1.316
"20150331","600323.SH",2.1761
"20150331","002126.SZ",3.3504
"20150331","002292.SZ",3.0923
"20150331","002481.SZ",1.904
"20150331","002167.SZ",-1.7577
"20150331","600787.SH",0.3633
"20150331","600198.SH",-3.834
"20150331","600339.SH",-7.1588
"20150331","600561.SH",2.4031
"20150331","000552.SZ",1.5335
"20150331","002176.SZ",0.9359
"20150331","002660.SZ",-2.456
"20150331","002685.SZ",0.2857
"20150331","002127.SZ",0.9171
"20150331","600522.SH",1.7126
"20150331","600687.SH",5.7869
"20150331","600010.SH",0.0522
"20150331","600027.SH",5.5212
"20150331","601880.SH",0.8596
"20150331","600320.SH",0.306
"20150331","300298.SZ",2.9045
"20150331","002511.SZ",0.9421
"20150331","300031.SZ",2.6665
"20150331","000782.SZ",3.0314
"20150331","000561.SZ",-2.0332
"20150331","000597.SZ",-1.1693
"20150331","002341.SZ",0.6227
"20150331","300011.SZ",1.657
"20150331","600260.SH",1.9086
"20150331","600228.SH",-6.4504
"20150331","600397.SH",0.0265
"20150331","600759.SH",0.0487
"20150331","600383.SH",0.2488
"20150331","000520.SZ",1.3644
"20150331","000338.SZ",1.8739
"20150331","002009.SZ",1.0201
"20150331","002105.SZ",0.1961
"20150331","002232.SZ",0.1015
"20150331","002250.SZ",4.1544
"20150331","002268.SZ",-2.5493
"20150331","000554.SZ",0.0114
"20150331","600120.SH",2.1633
"20150331","600356.SH",1.0915
"20150331","601996.SH",0.2318
"20150331","000622.SZ",-3.2323
"20150331","600095.SH",-0.3273
"20150331","002118.SZ",0.2432
"20150331","002128.SZ",4.0708
"20150331","002181.SZ",0.0927
"20150331","002182.SZ",0.4043
"20150331","600780.SH",3.1701
"20150331","600556.SH",47.4717
"20150331","600540.SH",-0.6443
"20150331","002228.SZ",1.862
"20150331","601179.SH",0.8981
"20150331","002186.SZ",2.4347
"20150331","300406.SZ",5.3782
"20150331","002656.SZ",1.187
"20150331","002299.SZ",-6.3238
"20150331","000665.SZ",1.9213
"20150331","002640.SZ",1.5072
"20150331","002403.SZ",1.9341
"20150331","002455.SZ",0.9748
"20150331","002248.SZ",-2.1236
"20150331","300415.SZ",2.0199
"20150331","002665.SZ",0.4024
"20150331","300401.SZ",0.9362
"20150331","300189.SZ",-0.8561
"20150331","300316.SZ",1.0182
"20150331","300314.SZ",2.4889
"20150331","601099.SH",4.2614
"20150331","600379.SH",1.147
"20150331","600395.SH",0.2763
"20150331","600468.SH",1.5369
"20150331","600486.SH",4.3446
"20150331","603698.SH",1.3361
"20150331","000533.SZ",3.9456
"20150331","000717.SZ",-15.8358
"20150331","000917.SZ",1.2631
"20150331","002506.SZ",19.7234
"20150331","000708.SZ",1.7885
"20150331","000670.SZ",0.8591
"20150331","603309.SH",2.4639
"20150331","002153.SZ",2.8828
"20150331","601866.SH",0.999
"20150331","002337.SZ",0.7647
"20150331","002785.SZ",0.7147
"20150331","002278.SZ",0.8817
"20150331","002052.SZ",0.2402
"20150331","300220.SZ",0.8649
"20150331","300212.SZ",4.0002
"20150331","002669.SZ",4.7388
"20150331","002642.SZ",0.2639
"20150331","002396.SZ",-0.4859
"20150331","002003.SZ",0.3571
"20150331","002504.SZ",6.1931
"20150331","600488.SH",0.6029
"20150331","600548.SH",2.1452
"20150331","002648.SZ",-4.2694
"20150331","600330.SH",0.4762
"20150331","600008.SH",0.6406
"20150331","002451.SZ",1.0738
"20150331","000018.SZ",-0.2981
"20150331","000048.SZ",1.1475
"20150331","000066.SZ",-3.4263
"20150331","000518.SZ",1.4718
"20150331","A15162.SH",8.621
"20150331","002104.SZ",4.284
"20150331","600863.SH",0.1113
"20150331","000877.SZ",-3.4324
"20150331","600196.SH",3.1386
"20150331","000150.SZ",0.2906
"20150331","600655.SH",3.1565
"20150331","600738.SH",2.7403
"20150331","601928.SH",2.0978
"20150331","600535.SH",5.9579
"20150331","000166.SZ",8.186
"20150331","600177.SH",7.909
"20150331","002446.SZ",1.7168
"20150331","000573.SZ",-0.9109
"20150331","002020.SZ",2.89
"20150331","002309.SZ",-1.2634
"20150331","002535.SZ",1.2433
"20150331","002559.SZ",1.4471
"20150331","600533.SH",0.179
"20150331","002731.SZ",2.7588
"20150331","300370.SZ",-2.8641
"20150331","300154.SZ",2.0936
"20150331","600555.SH",-0.6975
"20150331","601999.SH",0.0865
"20150331","002614.SZ",0.0737
"20150331","002452.SZ",1.6544
"20150331","002509.SZ",2.3006
"20150331","300141.SZ",1.7792
"20150331","002057.SZ",0.2055
"20150331","600333.SH",0.1181
"20150331","600161.SH",0.6214
"20150331","300400.SZ",1.0853
"20150331","601628.SH",4.1867
"20150331","600297.SH",0.3827
"20150331","600823.SH",1.5634
"20150331","603003.SH",-3.0548
"20150331","600751.SH",0.0148
"20150331","300159.SZ",0.1159
"20150331","300288.SZ",1.4514
"20150331","300327.SZ",1.2132
"20150331","600415.SH",1.3742
"20150331","600233.SH",1.0351
"20150331","600662.SH",1.3344
"20150331","600629.SH",0.071
"20150331","000600.SZ",5.8716
"20150331","600775.SH",0.9925
"20150331","601789.SH",2.5748
"20150331","603988.SH",2.3423
"20150331","000957.SZ",0.8156
"20150331","600033.SH",2.0063
"20150331","603017.SH",1.4957
"20150331","600676.SH",2.2873
"20150331","601599.SH",0.3876
"20150331","603222.SH",1.9271
"20150331","300206.SZ",-1.3312
"20150331","300119.SZ",1.5756
"20150331","300287.SZ",1.115
"20150331","300432.SZ",6.9272
"20150331","300431.SZ",-0.871
"20150331","300286.SZ",2.9099
"20150331","600530.SH",1.4083
"20150331","600658.SH",0.4264
"20150331","600405.SH",-2.7719
"20150331","600999.SH",6.1925
"20150331","603799.SH",0.66
"20150331","002579.SZ",0.232
"20150331","002565.SZ",0.4528
"20150331","600800.SH",-16.0114
"20150331","603018.SH",2.1839
"20150331","002067.SZ",0.0874
"20150331","600652.SH",1.991
"20150331","002024.SZ",-1.1301
"20150331","600483.SH",1.7925
"20150331","601398.SH",4.7307
"20150331","600048.SH",2.083
"20150331","300013.SZ",0.329
"20150331","000975.SZ",0.697
"20150331","600452.SH",22.7683
"20150331","600469.SH",1.9341
"20150331","601666.SH",-0.2181
"20150331","000038.SZ",-0.5025
"20150331","000089.SZ",1.155
"20150331","002440.SZ",5.6957
"20150331","002555.SZ",3.361
"20150331","603288.SH",10.1553
"20150331","603315.SH",2.8644
"20150331","002324.SZ",5.272
"20150331","600515.SH",0.0401
"20150331","600844.SH",-0.2415
"20150331","600862.SH",-4.353
"20150331","600884.SH",7.3978
"20150331","002207.SZ",-2.7835
"20150331","300176.SZ",0.9785
"20150331","000538.SZ",4.8968
"20150331","000544.SZ",2.2693
"20150331","300450.SZ",8.5421
"20150331","603199.SH",2.0989
"20150331","000887.SZ",5.9587
"20150331","000928.SZ",3.3707
"20150331","000958.SZ",14.2958
"20150331","000959.SZ",-1.3496
"20150331","000987.SZ",2.9143
"20150331","601727.SH",1.8432
"20150331","600513.SH",2.6351
"20150331","300152.SZ",0.819
"20150331","002112.SZ",0.3051
"20150331","000001.SZ",4.2062
"20150331","000530.SZ",1.1178
"20150331","000786.SZ",1.1114
"20150331","000546.SZ",-2.1733
"20150331","000709.SZ",0.4399
"20150331","600062.SH",2.8699
"20150331","002201.SZ",0.408
"20150331","000676.SZ",-3.6616
"20150331","000807.SZ",-2.3074
"20150331","000800.SZ",1.5684
"20150331","300072.SZ",5.1483
"20150331","300407.SZ",-0.232
"20150331","300088.SZ",1.5193
"20150331","300103.SZ",0.232
"20150331","300074.SZ",-2.5194
"20150331","002587.SZ",0.1069
"20150331","002595.SZ",5.1732
"20150331","300129.SZ",1.2807
